Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SSM,SUSM,SUSMA,SSMA,SMP
2020,1,22,16.55,0.0,96.01,65.62,24.62,3.12,23.36,4.98,40.26,0.45,0.25,0.24
2020,1,23,17.62,0.0,95.94,70.88,25.23,3.17,23.97,4.76,38.73,0.41,0.17,0.23
2020,1,24,12.58,0.0,95.94,65.69,24.05,3.09,22.96,4.54,37.2,0.38,0.08,0.22
2020,1,25,8.87,0.0,95.94,58.38,23.3,2.67,22.31,4.35,35.71,0.32,0.03,0.22
2020,1,26,12.9,0.0,95.83,87.75,24.27,3.49,23.29,4.16,34.22,0.27,-0.02,0.21
2020,1,27,14.02,0.0,95.79,149.62,25.25,3.16,24.3,3.97,32.74,0.21,-0.07,0.2
2020,1,28,15.96,0.0,95.82,192.0,26.08,3.65,24.69,3.84,31.45,0.15,-0.09,0.19
2020,1,29,15.56,0.0,95.89,162.56,26.75,3.2,25.07,3.71,30.17,0.1,-0.12,0.18
2020,1,30,14.62,0.0,95.81,153.44,27.17,3.33,25.47,3.58,28.88,0.04,-0.14,0.18
2020,1,31,15.59,0.0,95.73,115.19,27.37,4.92,25.45,3.51,27.94,0.01,-0.14,0.17
2020,2,1,17.22,0.0,95.8,110.81,26.51,3.75,24.8,3.43,26.99,-0.03,-0.15,0.16
2020,2,2,15.38,0.0,95.98,97.19,26.28,2.88,24.66,3.35,26.04,-0.06,-0.15,0.16
2020,2,3,14.99,0.0,95.97,87.25,26.3,3.75,24.54,3.26,25.25,-0.09,-0.16,0.15
2020,2,4,15.4,0.0,95.82,92.5,26.82,3.54,24.94,3.17,24.47,-0.12,-0.18,0.15
2020,2,5,15.45,0.14,95.86,90.62,26.96,4.06,25.01,3.08,23.68,-0.15,-0.19,0.14
2020,2,6,14.19,0.0,95.85,86.25,26.98,4.98,25.1,3.03,23.03,-0.17,-0.19,0.14
2020,2,7,16.05,0.0,95.88,113.62,27.3,3.91,25.37,2.97,22.38,-0.19,-0.19,0.14
2020,2,8,15.98,0.0,95.88,142.75,28.65,4.84,26.25,2.91,21.73,-0.21,-0.2,0.13
2020,2,9,16.7,0.08,95.92,102.25,27.75,5.34,25.63,2.86,21.23,-0.23,-0.2,0.13
2020,2,10,16.73,0.04,95.9,82.31,27.57,5.14,25.56,2.81,20.72,-0.24,-0.2,0.13
2020,2,11,15.52,0.01,95.95,82.0,27.08,3.45,25.23,2.76,20.22,-0.26,-0.2,0.12
2020,2,12,15.16,0.01,96.07,71.81,26.84,3.19,24.99,2.7,19.77,-0.27,-0.21,0.12
2020,2,13,13.06,0.0,95.99,67.56,27.12,2.78,25.27,2.65,19.32,-0.29,-0.22,0.12
2020,2,14,13.62,0.0,95.78,66.56,28.21,3.96,25.76,2.59,18.88,-0.31,-0.23,0.12
2020,2,15,11.73,0.0,95.78,108.44,28.71,4.4,26.51,2.56,18.51,-0.33,-0.23,0.11
2020,2,16,10.45,0.0,95.9,78.19,27.07,4.47,25.17,2.52,18.15,-0.34,-0.23,0.11
2020,2,17,8.69,0.0,95.97,76.12,25.87,2.81,24.08,2.49,17.79,-0.35,-0.23,0.11
2020,2,18,12.28,0.0,95.94,80.75,26.64,3.8,24.83,2.47,17.5,-0.36,-0.24,0.11
2020,2,19,14.45,0.0,95.9,79.38,26.47,3.74,24.52,2.44,17.21,-0.37,-0.24,0.11
2020,2,20,12.3,0.0,95.87,81.06,26.55,3.36,24.52,2.42,16.92,-0.39,-0.24,0.1
2020,2,21,12.16,0.0,95.98,74.12,27.19,3.39,25.08,2.41,16.75,-0.38,-0.26,0.1
2020,2,22,16.51,0.0,96.07,67.69,27.94,4.32,25.9,2.41,16.58,-0.38,-0.27,0.1
2020,2,23,15.31,0.0,95.97,76.5,28.03,4.48,25.88,2.4,16.41,-0.38,-0.28,0.1
2020,2,24,15.48,0.0,95.78,90.75,28.7,3.22,26.48,2.38,16.24,-0.39,-0.3,0.1
2020,2,25,15.38,0.0,95.67,104.25,29.85,3.99,27.3,2.35,16.07,-0.39,-0.32,0.1
2020,2,26,16.06,0.0,95.7,102.88,30.0,4.45,27.63,2.32,15.9,-0.4,-0.33,0.1
2020,2,27,16.33,0.0,95.73,99.19,29.98,5.14,27.62,2.33,15.79,-0.4,-0.3,0.1
2020,2,28,17.05,0.0,95.66,91.94,29.8,4.91,27.41,2.34,15.69,-0.39,-0.27,0.1
2020,2,29,16.22,0.0,95.63,100.0,30.31,5.88,27.48,2.34,15.58,-0.39,-0.24,0.1
2020,3,1,16.55,0.23,95.68,95.81,30.44,4.87,27.85,2.46,15.76,-0.33,-0.18,0.1
2020,3,2,16.4,0.61,95.76,174.69,28.6,1.84,26.46,2.59,15.94,-0.27,-0.13,0.1
2020,3,3,15.37,0.02,95.71,161.19,31.56,2.63,28.71,2.71,16.12,-0.21,-0.07,0.1
2020,3,4,15.65,0.05,95.63,167.25,31.57,2.12,29.27,2.63,16.23,-0.2,-0.12,0.1
2020,3,5,15.28,0.0,95.54,158.12,31.6,3.03,29.31,2.55,16.34,-0.19,-0.16,0.1
2020,3,6,17.27,0.13,95.6,144.12,30.87,3.72,28.54,2.48,16.46,-0.19,-0.2,0.1
2020,3,7,19.03,0.24,95.73,147.12,30.93,2.2,28.6,2.44,16.32,-0.22,-0.22,0.1
2020,3,8,18.58,0.16,95.71,134.75,31.87,4.09,29.01,2.41,16.18,-0.25,-0.24,0.1
2020,3,9,16.83,0.04,95.6,125.25,32.35,5.88,29.15,2.38,16.05,-0.29,-0.26,0.1
2020,3,10,14.28,0.0,95.63,140.75,32.04,4.33,28.98,2.35,15.87,-0.32,-0.27,0.1
2020,3,11,14.03,0.0,95.66,153.62,31.58,2.64,28.58,2.33,15.7,-0.36,-0.29,0.1
2020,3,12,13.4,0.0,95.75,130.44,31.27,3.51,28.55,2.3,15.52,-0.4,-0.3,0.1
2020,3,13,13.22,0.0,95.77,96.06,30.46,4.64,28.06,2.29,15.39,-0.42,-0.31,0.1
2020,3,14,14.79,0.0,95.66,97.94,31.13,5.52,28.45,2.27,15.26,-0.45,-0.32,0.1
2020,3,15,15.66,0.0,95.64,91.0,31.56,5.49,28.78,2.26,15.13,-0.47,-0.32,0.1
2020,3,16,15.97,0.0,95.75,100.81,32.21,5.09,29.16,2.26,15.06,-0.48,-0.33,0.09
2020,3,17,15.01,0.0,95.88,98.81,31.05,5.05,28.46,2.26,15.0,-0.5,-0.33,0.09
2020,3,18,13.57,0.0,95.83,104.31,30.63,3.66,28.28,2.26,14.93,-0.51,-0.33,0.09
2020,3,19,11.44,0.0,95.72,150.38,32.0,4.62,29.25,2.28,14.97,-0.51,-0.33,0.09
2020,3,20,15.62,1.92,95.7,195.31,32.11,2.84,29.79,2.29,15.01,-0.51,-0.32,0.09
2020,3,21,17.08,0.2,95.68,159.56,32.85,4.67,29.87,2.31,15.06,-0.51,-0.31,0.09
2020,3,22,14.45,0.0,95.66,143.44,33.61,4.54,30.6,2.29,15.02,-0.51,-0.32,0.09
2020,3,23,15.76,1.19,95.62,124.31,32.81,4.03,30.08,2.27,14.99,-0.52,-0.33,0.09
2020,3,24,14.41,0.04,95.49,104.56,32.82,5.14,29.99,2.25,14.96,-0.53,-0.34,0.09
2020,3,25,15.46,0.0,95.51,106.19,32.25,5.96,29.38,2.25,14.92,-0.54,-0.34,0.09
2020,3,26,14.99,0.0,95.55,90.81,31.66,5.52,29.05,2.25,14.88,-0.55,-0.34,0.09
2020,3,27,15.37,0.0,95.75,103.81,31.87,5.55,28.87,2.25,14.83,-0.55,-0.34,0.09
2020,3,28,11.33,0.0,95.65,122.94,31.76,4.52,29.04,2.25,14.79,-0.56,-0.34,0.09
2020,3,29,10.6,0.0,95.57,123.5,31.59,3.86,28.89,2.25,14.74,-0.57,-0.33,0.09
2020,3,30,10.01,0.0,95.62,116.88,31.12,6.13,29.05,2.24,14.7,-0.58,-0.33,0.09
2020,3,31,12.05,0.0,95.67,108.56,31.21,5.27,29.07,2.26,14.71,-0.56,-0.33,0.09
2020,4,1,13.43,0.0,95.62,100.88,31.92,5.08,29.62,2.27,14.72,-0.54,-0.33,0.09
2020,4,2,14.21,0.0,95.51,139.06,33.01,5.23,30.5,2.28,14.73,-0.52,-0.33,0.09
2020,4,3,14.39,0.0,95.58,130.5,32.84,5.05,30.16,2.49,14.98,-0.48,-0.24,0.1
2020,4,4,14.19,0.0,95.66,126.94,32.75,5.51,29.64,2.7,15.24,-0.44,-0.14,0.1
2020,4,5,18.19,0.26,95.71,146.31,34.19,4.3,30.98,2.91,15.49,-0.39,-0.05,0.1
2020,4,6,18.92,2.34,95.7,144.94,33.81,2.98,30.94,3.7,16.81,-0.22,0.25,0.11
2020,4,7,19.16,4.95,95.67,238.38,28.68,2.47,27.95,4.5,18.13,-0.04,0.55,0.12
2020,4,8,18.06,1.92,95.64,126.0,32.4,2.88,30.22,5.3,19.45,0.13,0.85,0.14
2020,4,9,20.08,11.19,95.65,126.25,30.33,2.21,28.76,4.48,20.21,0.2,0.51,0.14
2020,4,10,17.77,0.39,95.72,100.25,30.16,4.65,28.31,3.67,20.97,0.27,0.16,0.14
2020,4,11,17.36,0.0,95.82,100.25,30.21,3.56,28.25,2.85,21.74,0.34,-0.18,0.14
2020,4,12,15.4,0.0,95.75,99.69,30.48,4.7,28.8,2.73,20.92,0.22,-0.23,0.13
2020,4,13,14.52,0.0,95.6,98.56,31.48,4.77,29.59,2.61,20.12,0.1,-0.29,0.13
2020,4,14,13.12,0.0,95.63,90.19,31.15,5.29,29.4,2.49,19.31,-0.03,-0.34,0.12
2020,4,15,13.97,0.0,95.71,117.12,32.24,4.72,29.65,2.45,18.65,-0.12,-0.37,0.12
2020,4,16,15.55,0.0,95.59,129.12,32.87,4.02,30.02,2.41,17.99,-0.21,-0.39,0.11
2020,4,17,17.34,0.0,95.52,123.25,33.77,3.91,30.93,2.36,17.33,-0.3,-0.42,0.11
2020,4,18,17.78,0.0,95.56,119.88,34.21,3.84,31.33,2.36,16.98,-0.35,-0.43,0.11
2020,4,19,18.14,0.0,95.53,116.81,33.86,4.74,31.04,2.35,16.62,-0.4,-0.45,0.1
2020,4,20,16.9,0.0,95.54,109.94,33.33,4.83,30.48,2.34,16.27,-0.46,-0.46,0.1
2020,4,21,14.86,0.0,95.55,123.56,34.08,5.16,30.87,3.85,16.73,-0.42,-0.09,0.11
2020,4,22,17.06,0.0,95.49,145.19,35.46,6.49,32.08,5.36,17.19,-0.39,0.28,0.12
2020,4,23,18.74,0.41,95.47,150.06,35.49,3.22,32.29,6.87,17.66,-0.36,0.65,0.14
2020,4,24,19.65,2.21,95.44,155.75,33.69,2.04,31.38,6.33,20.71,-0.21,0.47,0.15
2020,4,25,19.79,0.13,95.42,138.25,33.87,3.25,31.61,5.78,23.77,-0.06,0.29,0.16
2020,4,26,20.75,1.02,95.56,159.12,30.94,3.41,29.46,5.24,26.83,0.1,0.11,0.18
2020,4,27,20.3,0.66,95.6,148.0,32.25,2.91,29.93,4.93,27.42,0.08,0.01,0.18
2020,4,28,20.45,4.21,95.58,136.5,30.34,2.47,28.66,4.63,28.02,0.06,-0.09,0.18
2020,4,29,21.48,10.34,95.57,234.44,28.46,3.22,27.36,4.33,28.62,0.05,-0.19,0.18
2020,4,30,19.65,0.05,95.58,191.19,31.43,2.55,29.42,4.03,27.97,-0.03,-0.29,0.18
2020,5,1,19.44,1.04,95.5,131.44,32.67,3.55,30.68,3.72,27.33,-0.11,-0.38,0.17
2020,5,2,19.24,0.37,95.37,138.31,33.56,3.23,31.51,3.42,26.68,-0.19,-0.47,0.17
2020,5,3,18.36,0.34,95.37,134.5,33.8,3.68,31.73,3.26,25.63,-0.28,-0.53,0.16
2020,5,4,17.23,0.08,95.46,126.06,33.94,4.15,31.87,3.1,24.58,-0.36,-0.58,0.15
2020,5,5,17.19,0.0,95.43,123.81,35.27,4.68,32.62,2.94,23.53,-0.45,-0.64,0.15
2020,5,6,19.01,0.26,95.4,156.69,33.94,4.98,31.69,2.86,22.7,-0.51,-0.68,0.14
2020,5,7,19.65,0.25,95.43,157.88,34.37,4.55,31.83,2.78,21.87,-0.58,-0.72,0.14
2020,5,8,18.9,0.09,95.43,151.38,34.44,3.45,31.89,2.69,21.04,-0.64,-0.76,0.13
2020,5,9,18.33,0.0,95.43,128.25,35.26,5.59,32.46,2.63,20.31,-0.7,-0.79,0.13
2020,5,10,17.4,0.0,95.45,125.5,34.82,5.59,32.14,2.57,19.58,-0.75,-0.82,0.12
2020,5,11,18.05,0.01,95.48,121.81,33.01,3.74,30.9,2.51,18.85,-0.8,-0.85,0.12
2020,5,12,18.12,0.05,95.49,122.75,30.53,3.34,29.05,2.7,18.4,-0.85,-0.85,0.12
2020,5,13,13.85,0.06,95.33,154.69,34.29,4.86,31.66,2.88,17.94,-0.89,-0.86,0.11
2020,5,14,18.33,0.02,95.25,120.88,34.61,3.48,32.12,3.06,17.49,-0.94,-0.87,0.11
2020,5,15,15.18,0.03,95.13,94.31,34.87,4.3,32.19,3.13,17.95,-0.95,-0.88,0.12
2020,5,16,17.02,0.07,95.05,146.81,34.67,5.71,32.71,3.21,18.4,-0.97,-0.9,0.12
2020,5,17,19.32,3.22,95.0,278.25,33.98,3.22,31.82,3.28,18.86,-0.99,-0.92,0.12
2020,5,18,19.81,1.69,94.96,298.75,31.4,4.23,30.02,3.21,18.87,-1.03,-0.98,0.12
2020,5,19,18.85,0.0,94.87,294.19,32.73,3.72,31.3,3.14,18.88,-1.07,-1.04,0.12
2020,5,20,18.19,0.0,94.95,282.94,33.76,5.5,32.08,3.07,18.89,-1.11,-1.1,0.12
2020,5,21,17.65,0.59,95.16,240.06,33.75,2.33,31.6,3.66,19.85,-1.13,-1.05,0.13
2020,5,22,16.99,0.0,95.12,210.75,34.72,5.53,32.44,4.26,20.8,-1.15,-1.0,0.14
2020,5,23,16.67,0.0,95.14,170.88,36.83,3.05,34.04,4.84,21.76,-1.17,-0.95,0.15
2020,5,24,18.52,3.23,95.2,200.06,35.97,3.58,33.88,4.68,22.65,-1.18,-0.99,0.15
2020,5,25,21.37,3.5,95.32,249.38,33.24,2.81,31.78,4.51,23.53,-1.19,-1.03,0.16
2020,5,26,21.55,3.79,95.34,250.12,32.6,3.05,31.18,4.35,24.42,-1.2,-1.07,0.16
2020,5,27,22.54,4.02,95.33,267.81,30.82,3.02,30.22,5.0,25.86,-1.19,-0.98,0.17
2020,5,28,22.38,7.17,95.25,259.06,30.73,2.05,29.83,5.65,27.29,-1.18,-0.89,0.18
2020,5,29,22.21,7.42,95.32,285.25,28.98,3.77,28.31,6.3,28.73,-1.17,-0.8,0.2
2020,5,30,20.83,1.04,95.34,204.38,30.6,2.66,29.31,6.48,30.58,-1.13,-0.76,0.21
2020,5,31,21.65,0.59,95.38,168.75,30.32,2.42,29.21,6.67,32.44,-1.1,-0.72,0.22
2020,6,1,22.31,4.16,95.49,209.06,28.47,3.25,27.51,6.86,34.29,-1.06,-0.68,0.23
2020,6,2,21.26,2.77,95.45,210.62,27.23,4.61,26.59,6.43,34.09,-1.07,-0.74,0.22
2020,6,3,21.25,0.06,95.43,208.0,26.89,4.42,26.28,6.0,33.88,-1.08,-0.8,0.22
2020,6,4,20.61,0.01,95.42,227.88,27.8,5.13,27.11,5.58,33.68,-1.1,-0.86,0.22
2020,6,5,21.06,4.11,95.4,241.25,29.06,3.75,27.8,5.16,33.48,-1.09,-0.95,0.21
2020,6,6,20.93,2.82,95.37,257.06,27.8,2.77,26.9,4.75,33.29,-1.09,-1.05,0.21
2020,6,7,19.91,0.45,95.28,271.31,29.98,4.5,28.55,4.34,33.1,-1.09,-1.15,0.21
2020,6,8,19.22,0.14,95.24,289.81,29.47,4.01,28.57,4.4,32.1,-1.14,-1.15,0.2
2020,6,9,17.92,0.01,95.23,301.5,29.22,4.41,28.53,4.46,31.11,-1.18,-1.15,0.2
2020,6,10,19.29,0.48,95.12,286.88,28.7,4.55,27.89,4.52,30.12,-1.23,-1.15,0.19
2020,6,11,19.73,1.09,95.02,277.12,27.92,3.06,27.3,4.24,29.62,-1.27,-1.2,0.19
2020,6,12,18.33,1.83,95.01,262.19,28.5,5.79,27.51,3.97,29.12,-1.3,-1.24,0.18
2020,6,13,17.49,0.76,95.09,253.38,29.89,5.73,28.48,3.7,28.62,-1.33,-1.29,0.18
2020,6,14,17.92,0.09,95.21,270.25,28.95,5.1,28.12,3.67,27.69,-1.37,-1.28,0.17
2020,6,15,18.89,0.32,95.12,263.06,30.29,5.34,29.18,3.65,26.76,-1.42,-1.28,0.17
2020,6,16,19.76,0.02,95.08,256.5,30.45,4.77,29.23,3.63,25.83,-1.46,-1.27,0.16
2020,6,17,20.05,0.35,95.13,255.44,29.3,4.47,28.36,3.5,25.08,-1.49,-1.3,0.16
2020,6,18,19.24,0.87,95.27,270.19,29.6,3.71,28.44,3.36,24.33,-1.52,-1.32,0.15
2020,6,19,19.03,0.08,95.3,279.56,30.12,3.93,28.86,3.22,23.58,-1.55,-1.34,0.15
2020,6,20,18.37,0.42,95.3,274.81,29.51,3.23,28.3,3.9,23.21,-1.56,-1.19,0.15
2020,6,21,19.47,1.37,95.2,263.81,29.34,2.89,27.95,4.57,22.85,-1.58,-1.04,0.15
2020,6,22,18.08,0.48,95.08,285.69,29.97,4.16,28.65,5.25,22.49,-1.59,-0.88,0.15
2020,6,23,16.35,1.21,95.21,284.75,29.1,4.62,27.97,7.25,26.47,-1.4,-0.39,0.18
2020,6,24,18.48,3.88,95.21,271.88,30.08,3.69,28.54,9.24,30.45,-1.21,0.1,0.22
2020,6,25,20.83,16.71,95.17,257.69,27.41,1.62,26.17,11.24,34.43,-1.01,0.59,0.25
2020,6,26,21.04,4.76,95.11,214.06,28.28,1.69,26.94,11.6,37.4,-0.85,0.66,0.27
2020,6,27,21.56,12.89,95.13,246.94,28.97,2.35,27.79,11.96,40.37,-0.69,0.74,0.29
2020,6,28,22.58,9.54,95.13,299.06,27.01,3.62,26.71,12.32,43.34,-0.53,0.81,0.3
2020,6,29,22.34,1.72,95.07,283.06,27.8,1.76,27.04,11.78,46.55,-0.35,0.69,0.32
2020,6,30,21.56,1.6,95.03,277.94,27.69,3.04,26.81,11.24,49.77,-0.17,0.57,0.33
2020,7,1,20.41,0.1,95.18,263.81,27.77,3.34,26.9,10.7,52.98,0.01,0.45,0.35
2020,7,2,19.81,5.65,95.21,277.12,26.97,5.41,26.26,9.91,54.61,0.1,0.26,0.35
2020,7,3,20.35,10.67,95.19,259.5,26.56,4.73,25.87,9.12,56.24,0.19,0.07,0.36
2020,7,4,19.81,1.75,95.16,248.38,26.86,5.17,26.2,8.34,57.87,0.28,-0.12,0.36
2020,7,5,19.58,1.3,95.19,261.56,26.54,3.9,25.93,10.51,57.68,0.27,0.36,0.37
2020,7,6,20.05,0.67,95.16,255.0,27.14,3.94,26.35,12.68,57.49,0.25,0.84,0.38
2020,7,7,20.29,1.49,95.24,262.88,26.49,5.21,26.05,14.86,57.3,0.24,1.33,0.4
2020,7,8,21.34,6.4,95.32,251.75,26.91,3.61,25.98,13.84,61.44,0.43,1.08,0.41
2020,7,9,21.17,13.92,95.27,245.81,25.79,2.65,25.29,12.82,65.58,0.62,0.83,0.43
2020,7,10,20.8,5.33,95.32,254.38,26.83,2.06,25.9,11.8,69.73,0.81,0.58,0.45
2020,7,11,21.16,2.43,95.31,235.94,26.43,1.63,25.79,12.1,70.29,0.79,0.61,0.45
2020,7,12,21.3,1.55,95.19,268.5,27.92,3.98,27.06,12.39,70.85,0.78,0.64,0.46
2020,7,13,21.43,0.11,95.14,284.38,26.73,3.01,26.22,12.68,71.4,0.76,0.67,0.46
2020,7,14,21.67,1.25,95.17,272.12,26.19,2.76,25.74,12.63,71.48,0.73,0.65,0.46
2020,7,15,21.73,5.71,95.12,250.19,26.12,3.95,25.62,12.58,71.56,0.7,0.64,0.46
2020,7,16,21.15,4.08,95.08,255.31,26.52,3.5,25.69,12.53,71.64,0.67,0.62,0.46
2020,7,17,20.7,0.46,95.12,246.69,25.44,3.86,25.08,14.72,74.24,0.74,0.98,0.49
2020,7,18,20.71,2.04,95.2,232.5,27.52,3.02,26.39,16.92,76.85,0.8,1.33,0.52
2020,7,19,21.56,14.13,95.25,229.31,26.59,3.51,25.83,19.11,79.45,0.87,1.69,0.54
2020,7,20,22.23,17.88,95.14,173.19,26.42,3.74,25.82,17.85,81.72,0.92,1.47,0.55
2020,7,21,21.4,0.91,95.21,203.25,26.28,2.48,25.62,16.58,83.99,0.97,1.25,0.55
2020,7,22,21.75,1.68,95.26,146.75,26.39,2.41,25.73,15.32,86.26,1.03,1.02,0.56
2020,7,23,22.27,9.27,95.23,175.69,25.26,2.31,25.03,15.25,88.2,1.07,1.0,0.57
2020,7,24,21.65,10.53,95.31,229.81,25.69,2.23,25.44,15.19,90.15,1.11,0.97,0.58
2020,7,25,20.74,10.68,95.42,230.56,25.75,2.2,25.03,15.12,92.1,1.16,0.95,0.59
2020,7,26,21.02,0.21,95.51,274.56,26.02,3.41,25.42,14.92,91.94,1.14,0.9,0.59
2020,7,27,21.14,2.88,95.36,293.5,26.18,3.49,25.83,14.71,91.79,1.12,0.85,0.58
2020,7,28,21.77,8.99,95.19,287.56,26.41,4.23,26.07,14.51,91.64,1.1,0.8,0.58
2020,7,29,22.02,12.15,95.12,274.5,24.53,3.16,24.39,14.2,91.27,1.07,0.73,0.58
2020,7,30,21.85,1.27,95.14,248.75,25.98,2.12,25.54,13.9,90.9,1.04,0.67,0.57
2020,7,31,21.93,1.3,95.13,239.44,26.45,2.25,25.83,13.6,90.53,1.01,0.6,0.57
2020,8,1,21.75,4.45,95.17,264.0,25.8,2.38,25.48,13.28,90.02,0.98,0.54,0.57
2020,8,2,20.88,4.53,95.19,256.69,24.29,5.1,24.25,12.96,89.51,0.94,0.48,0.56
2020,8,3,21.11,2.7,95.09,247.25,25.1,4.09,24.94,12.65,89.0,0.91,0.41,0.56
2020,8,4,19.7,3.26,94.99,252.81,25.04,7.13,24.98,12.28,87.25,0.84,0.34,0.55
2020,8,5,19.89,2.2,94.86,253.75,25.43,5.2,25.36,11.91,85.5,0.77,0.26,0.53
2020,8,6,21.67,2.13,94.97,246.38,26.45,5.03,26.25,11.54,83.75,0.7,0.19,0.52
2020,8,7,21.39,0.42,95.22,262.62,26.93,5.8,26.5,11.58,82.55,0.64,0.18,0.52
2020,8,8,21.07,4.44,95.26,279.69,25.82,5.77,25.48,11.62,81.35,0.58,0.18,0.51
2020,8,9,21.12,10.57,95.22,266.56,24.29,4.73,24.2,11.66,80.15,0.52,0.18,0.5
2020,8,10,20.95,0.28,95.26,252.12,24.58,3.78,24.31,11.22,78.8,0.47,0.1,0.49
2020,8,11,21.49,10.61,95.36,265.06,25.43,3.6,25.3,10.78,77.45,0.42,0.03,0.48
2020,8,12,21.35,0.36,95.43,269.19,26.09,4.28,25.73,10.34,76.1,0.37,-0.05,0.47
2020,8,13,21.17,0.0,95.28,274.62,26.26,3.6,25.89,10.04,73.99,0.3,-0.12,0.46
2020,8,14,20.79,0.0,95.19,266.69,25.96,3.63,25.74,9.74,71.88,0.22,-0.18,0.45
2020,8,15,20.57,0.03,95.23,251.75,25.19,3.69,25.02,9.43,69.77,0.15,-0.25,0.43
2020,8,16,21.01,0.18,95.25,264.88,26.39,3.66,25.83,9.03,67.54,0.06,-0.33,0.42
2020,8,17,21.37,0.37,95.22,257.19,27.24,4.24,26.49,8.62,65.32,-0.02,-0.41,0.41
2020,8,18,21.53,1.36,95.25,277.62,27.48,3.78,26.75,8.22,63.09,-0.11,-0.48,0.39
2020,8,19,21.45,1.12,95.15,273.06,26.53,4.04,26.18,10.23,62.13,-0.16,-0.21,0.4
2020,8,20,21.2,0.03,95.18,264.19,25.95,3.35,25.61,12.24,61.17,-0.21,0.06,0.4
2020,8,21,21.29,0.0,95.32,263.12,27.73,2.22,26.95,14.26,60.21,-0.26,0.33,0.41
2020,8,22,21.65,9.65,95.42,268.5,26.92,3.29,26.62,14.32,65.56,-0.13,0.3,0.44
2020,8,23,21.79,12.67,95.4,275.5,26.46,3.48,26.18,14.39,70.9,0.0,0.27,0.47
2020,8,24,21.59,11.99,95.43,250.5,26.0,3.36,25.8,14.46,76.24,0.13,0.24,0.5
2020,8,25,22.01,0.63,95.47,250.75,26.44,3.23,26.33,12.82,75.82,0.09,-0.01,0.48
2020,8,26,21.93,2.35,95.48,282.06,25.88,2.55,25.74,11.18,75.4,0.05,-0.26,0.47
2020,8,27,20.89,0.39,95.38,254.69,25.83,3.9,26.05,9.55,74.98,0.0,-0.51,0.46
2020,8,28,20.19,0.01,95.27,280.06,27.35,4.02,26.91,13.86,78.57,0.06,0.06,0.5
2020,8,29,21.01,0.0,95.27,260.62,27.01,2.48,26.64,18.18,82.15,0.12,0.62,0.55
2020,8,30,21.87,6.73,95.32,262.88,27.24,4.15,26.98,22.49,85.74,0.18,1.18,0.59
2020,8,31,22.46,6.93,95.38,273.81,26.25,3.71,26.26,22.82,94.82,0.39,1.23,0.64
2020,9,1,21.88,8.1,95.33,233.62,23.88,4.72,23.86,23.14,103.9,0.59,1.27,0.69
2020,9,2,21.63,29.91,95.33,197.12,24.25,2.63,24.2,23.47,112.98,0.8,1.32,0.75
2020,9,3,21.94,4.32,95.33,144.94,25.28,1.86,24.8,23.22,117.27,0.89,1.28,0.77
2020,9,4,22.32,4.44,95.27,88.19,26.07,1.83,25.62,22.97,121.56,0.99,1.23,0.79
2020,9,5,22.41,3.68,95.22,83.38,25.86,2.51,25.47,22.72,125.85,1.08,1.19,0.81
2020,9,6,22.73,6.69,95.2,160.12,26.06,1.31,25.62,22.72,128.21,1.11,1.18,0.82
2020,9,7,22.36,4.23,95.3,244.69,25.19,2.74,24.98,22.73,130.57,1.15,1.17,0.84
2020,9,8,21.5,6.04,95.34,222.94,25.54,1.29,25.3,22.73,132.92,1.19,1.17,0.85
2020,9,9,22.23,18.16,95.24,233.94,25.4,2.19,25.23,22.2,133.48,1.17,1.05,0.85
2020,9,10,22.05,10.41,95.12,239.94,24.16,3.31,23.94,21.67,134.03,1.16,0.94,0.85
2020,9,11,21.41,2.65,95.19,230.62,24.4,5.64,24.21,21.14,134.58,1.14,0.82,0.85
2020,9,12,21.33,1.72,95.42,246.56,24.18,3.5,24.0,20.2,133.99,1.09,0.64,0.84
2020,9,13,20.25,3.87,95.43,273.44,23.39,4.38,23.29,19.25,133.4,1.04,0.47,0.83
2020,9,14,20.03,7.08,95.3,267.81,24.44,5.24,24.29,18.3,132.81,0.99,0.29,0.82
2020,9,15,21.03,1.55,95.28,263.75,25.36,3.51,24.91,17.94,130.06,0.88,0.22,0.81
2020,9,16,21.48,0.02,95.32,268.19,25.17,2.93,25.06,17.58,127.3,0.78,0.15,0.79
2020,9,17,21.65,0.16,95.33,269.06,25.47,2.1,25.3,17.22,124.55,0.67,0.08,0.77
2020,9,18,21.33,0.86,95.22,272.56,25.63,4.47,25.42,16.61,122.06,0.57,-0.04,0.76
2020,9,19,21.03,4.14,95.04,266.06,24.89,4.21,24.65,16.02,119.57,0.47,-0.17,0.74
2020,9,20,19.68,2.6,95.02,263.69,23.2,4.54,23.44,15.42,117.08,0.38,-0.29,0.72
2020,9,21,20.22,1.45,95.08,252.25,24.23,3.89,24.29,14.81,113.82,0.26,-0.43,0.7
2020,9,22,18.69,0.38,95.23,255.19,23.97,5.56,23.8,14.2,110.56,0.14,-0.56,0.68
2020,9,23,19.65,0.02,95.32,253.75,25.16,4.46,24.83,13.6,107.31,0.02,-0.7,0.66
2020,9,24,21.08,0.04,95.47,265.44,25.94,3.42,25.71,13.34,104.25,-0.11,-0.78,0.64
