Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SMP,SSMA,SUSMA
2020,1,10,-2.28,0.0,99.49,74.44,11.51,2.73,11.07,10.68,3.31,0.13,0.37,0.17
2020,1,11,-1.92,0.0,99.33,98.88,13.62,3.07,13.57,11.02,3.73,0.14,0.77,0.3
2020,1,12,6.44,0.04,98.98,177.88,16.69,3.62,17.01,11.35,4.15,0.14,1.16,0.42
2020,1,13,10.18,2.91,98.69,253.06,15.78,4.33,15.61,12.55,4.23,0.16,1.22,0.9
2020,1,14,4.81,0.0,99.0,134.56,13.67,3.93,12.69,13.75,4.31,0.17,1.28,1.38
2020,1,15,3.5,0.0,99.0,105.75,14.4,4.38,13.48,14.94,4.39,0.18,1.34,1.86
2020,1,16,4.3,0.0,99.02,17.0,14.01,2.48,13.43,14.59,4.21,0.18,1.16,1.7
2020,1,17,0.33,0.0,99.18,151.12,12.51,2.19,11.87,14.23,4.03,0.17,0.98,1.55
2020,1,18,-1.16,0.0,99.28,129.0,12.9,2.22,12.45,13.87,3.85,0.17,0.81,1.39
2020,1,19,-2.13,0.0,99.39,49.38,12.72,1.75,12.24,13.37,3.7,0.16,0.67,1.19
2020,1,20,-0.42,0.0,99.2,111.0,14.53,3.22,14.01,12.88,3.55,0.15,0.53,0.98
2020,1,21,2.19,0.0,99.13,180.5,16.62,4.2,16.01,12.38,3.4,0.15,0.39,0.78
2020,1,22,2.8,0.0,99.5,37.62,15.65,1.65,15.05,11.99,3.28,0.14,0.27,0.63
2020,1,23,1.57,0.0,99.55,49.62,14.53,2.73,13.94,11.59,3.15,0.14,0.16,0.48
2020,1,24,0.23,0.0,99.32,135.88,15.19,2.7,14.86,11.19,3.03,0.13,0.04,0.32
2020,1,25,0.47,0.0,99.13,162.56,17.48,2.7,17.9,10.93,2.99,0.13,-0.0,0.22
2020,1,26,2.9,0.0,98.9,180.75,19.37,2.48,20.71,10.67,2.94,0.12,-0.05,0.12
2020,1,27,6.25,0.04,98.56,245.44,19.85,5.11,19.73,10.42,2.9,0.12,-0.1,0.01
2020,1,28,6.57,0.02,98.64,281.0,17.52,3.69,16.89,10.38,2.91,0.12,-0.05,0.03
2020,1,29,1.98,0.0,99.1,135.69,16.92,2.91,16.14,10.35,2.93,0.12,-0.0,0.04
2020,1,30,-0.74,0.0,99.32,65.25,15.92,2.63,14.98,10.31,2.95,0.12,0.05,0.05
2020,1,31,-1.92,0.0,99.08,180.81,15.17,2.98,14.57,10.3,2.94,0.12,0.04,0.08
2020,2,1,-3.25,0.0,99.29,86.25,15.66,3.21,15.15,10.29,2.92,0.12,0.04,0.1
2020,2,2,-2.9,0.0,99.44,81.25,15.72,1.95,15.04,10.29,2.91,0.12,0.04,0.12
2020,2,3,-1.81,0.0,99.25,118.62,16.11,3.82,15.37,10.26,2.9,0.12,0.03,0.12
2020,2,4,0.76,0.0,99.06,166.94,16.78,4.73,16.03,10.23,2.89,0.12,0.02,0.11
2020,2,5,1.01,0.0,99.19,121.69,17.42,5.49,16.03,10.2,2.88,0.12,0.01,0.11
2020,2,6,-2.4,0.0,99.14,178.62,16.11,3.72,15.15,10.21,2.88,0.12,0.02,0.12
2020,2,7,-5.2,0.0,99.31,48.19,15.95,1.41,15.45,10.21,2.87,0.12,0.03,0.14
2020,2,8,-4.06,0.0,99.56,73.38,15.65,1.69,15.01,10.22,2.86,0.12,0.04,0.16
2020,2,9,-5.16,0.0,99.57,104.31,15.96,1.67,15.58,10.13,2.83,0.12,0.02,0.15
2020,2,10,-5.29,0.0,99.34,88.0,16.37,2.06,15.94,10.05,2.79,0.12,0.01,0.14
2020,2,11,-3.31,0.0,99.3,82.44,18.33,3.98,17.53,9.97,2.76,0.12,-0.0,0.12
2020,2,12,0.03,0.0,99.38,154.44,20.51,3.77,19.69,9.89,2.74,0.12,-0.0,0.12
2020,2,13,1.08,0.0,99.24,201.25,21.31,2.75,21.31,9.82,2.72,0.12,-0.0,0.12
2020,2,14,0.64,0.0,99.1,162.44,20.4,1.73,19.68,9.75,2.71,0.11,0.0,0.12
2020,2,15,-6.35,0.0,99.0,127.06,20.4,2.84,20.15,9.7,2.7,0.11,-0.0,0.12
2020,2,16,-8.73,0.0,99.14,76.56,20.9,2.29,20.98,9.65,2.7,0.11,-0.0,0.11
2020,2,17,-7.41,0.0,99.24,129.88,21.84,2.76,21.76,9.6,2.69,0.11,-0.01,0.11
2020,2,18,-7.52,0.0,99.06,210.56,21.66,2.63,23.17,9.54,2.68,0.11,-0.04,0.07
2020,2,19,-5.9,0.0,98.73,201.88,19.99,4.12,22.39,9.48,2.66,0.11,-0.08,0.03
2020,2,20,0.33,0.0,98.6,209.5,23.03,3.14,22.61,9.43,2.65,0.11,-0.12,-0.01
2020,2,21,0.24,0.0,99.2,124.12,20.01,2.49,18.77,9.43,2.66,0.11,-0.09,-0.02
2020,2,22,4.44,0.0,99.41,47.25,20.56,2.52,19.35,9.44,2.67,0.11,-0.07,-0.02
2020,2,23,6.65,0.0,99.24,49.88,21.41,1.27,20.06,9.44,2.68,0.11,-0.04,-0.02
2020,2,24,5.33,0.0,99.01,112.31,21.75,1.47,20.69,9.4,2.66,0.11,-0.08,-0.05
2020,2,25,2.64,0.0,98.91,212.19,23.46,3.51,23.48,9.35,2.64,0.11,-0.12,-0.07
2020,2,26,1.89,0.0,98.9,215.5,24.05,2.6,25.4,9.3,2.61,0.11,-0.16,-0.1
2020,2,27,3.26,0.0,98.8,214.69,25.19,3.19,25.3,9.25,2.59,0.11,-0.18,-0.12
2020,2,28,4.22,0.0,98.59,221.38,24.72,3.59,24.61,9.21,2.57,0.11,-0.21,-0.15
2020,2,29,4.58,0.0,98.53,251.62,25.11,3.16,24.9,9.16,2.55,0.11,-0.23,-0.17
2020,3,1,6.29,0.0,98.71,116.06,25.12,3.12,23.47,9.15,2.68,0.11,-0.08,-0.16
2020,3,2,7.96,0.0,98.76,74.94,25.94,3.41,24.08,9.15,2.81,0.11,0.07,-0.16
2020,3,3,6.07,0.0,98.64,186.81,26.48,3.72,24.54,9.14,2.94,0.11,0.22,-0.16
2020,3,4,4.47,0.0,98.49,170.44,24.42,4.25,23.52,10.18,3.43,0.13,0.78,0.44
2020,3,5,7.66,7.53,98.35,217.31,24.9,5.72,23.51,11.22,3.91,0.14,1.34,1.05
2020,3,6,9.81,1.44,98.39,253.19,19.48,7.5,19.12,12.27,4.39,0.16,1.9,1.65
2020,3,7,6.21,0.0,98.87,212.0,20.03,2.07,19.23,12.2,3.98,0.15,1.45,1.64
2020,3,8,6.69,0.0,99.01,85.62,21.99,3.37,20.78,12.13,3.56,0.15,0.99,1.63
2020,3,9,4.93,0.0,98.81,63.75,22.85,4.2,21.4,12.07,3.14,0.14,0.53,1.62
2020,3,10,6.99,0.27,98.42,106.38,24.73,7.39,23.54,11.52,3.04,0.14,0.39,1.28
2020,3,11,8.1,0.0,98.33,231.44,22.41,6.88,21.51,10.98,2.93,0.13,0.26,0.94
2020,3,12,0.86,0.02,98.62,218.38,19.75,7.1,19.26,10.44,2.82,0.12,0.12,0.6
2020,3,13,-1.22,0.0,99.0,215.06,19.68,3.7,18.37,10.15,2.75,0.12,0.05,0.43
2020,3,14,3.88,0.0,99.11,130.25,20.8,2.11,19.36,9.87,2.68,0.12,-0.03,0.27
2020,3,15,4.89,0.0,99.15,46.12,20.74,1.94,19.75,9.58,2.6,0.11,-0.11,0.1
2020,3,16,4.62,0.0,99.13,110.69,22.87,1.98,21.2,9.43,2.58,0.11,-0.12,0.02
2020,3,17,2.23,0.0,99.09,59.88,24.9,1.7,23.54,9.29,2.56,0.11,-0.14,-0.06
2020,3,18,3.06,0.0,98.92,146.19,27.03,2.57,25.47,9.14,2.54,0.11,-0.16,-0.14
2020,3,19,3.86,0.0,98.6,213.75,27.85,3.52,27.68,9.26,2.7,0.11,0.04,-0.06
2020,3,20,3.46,0.0,98.45,210.44,27.26,3.73,26.32,9.38,2.86,0.11,0.23,0.02
2020,3,21,6.97,0.0,98.57,250.81,26.9,2.13,25.45,9.5,3.01,0.12,0.42,0.1
2020,3,22,6.17,0.01,98.69,244.44,29.58,1.77,28.43,9.73,3.51,0.12,1.12,0.27
2020,3,23,10.96,2.86,98.6,195.44,30.0,3.3,28.89,9.97,4.0,0.13,1.81,0.43
2020,3,24,9.88,0.01,98.57,178.62,28.66,4.04,27.9,10.2,4.5,0.14,2.5,0.59
2020,3,25,11.01,0.41,98.65,75.75,27.34,5.55,26.27,11.27,4.34,0.14,2.29,1.3
2020,3,26,15.85,6.07,98.81,192.38,24.43,4.5,23.69,12.34,4.17,0.15,2.08,2.02
2020,3,27,14.58,3.55,98.95,180.12,23.23,6.18,21.87,13.41,4.01,0.16,1.87,2.73
2020,3,28,10.11,0.0,98.91,174.62,24.64,3.4,23.72,12.7,3.58,0.15,1.28,2.31
2020,3,29,8.87,0.0,98.78,40.38,25.26,2.84,24.45,11.99,3.14,0.14,0.69,1.88
2020,3,30,7.86,0.0,98.71,131.31,26.89,4.06,25.3,11.28,2.7,0.13,0.11,1.45
2020,3,31,7.33,0.0,98.55,203.25,26.82,3.67,26.19,10.68,2.64,0.12,0.03,1.04
2020,4,1,8.26,0.0,98.67,229.62,27.65,2.84,26.18,10.09,2.59,0.12,-0.05,0.62
2020,4,2,7.71,0.0,98.67,124.5,28.13,1.87,26.13,9.5,2.53,0.11,-0.13,0.2
2020,4,3,4.32,0.0,98.72,173.81,29.27,3.84,27.26,9.26,2.5,0.11,-0.16,0.07
2020,4,4,3.27,0.0,98.69,191.38,30.29,4.87,28.66,9.02,2.48,0.1,-0.18,-0.06
2020,4,5,4.2,0.0,98.63,207.38,30.87,4.47,29.96,8.78,2.45,0.1,-0.21,-0.2
2020,4,6,6.18,0.0,98.63,139.06,31.77,3.31,29.26,8.73,2.44,0.1,-0.21,-0.22
2020,4,7,3.07,0.0,98.38,193.25,31.46,2.24,29.83,8.69,2.44,0.1,-0.21,-0.24
2020,4,8,7.58,0.0,98.5,173.25,31.54,4.28,29.05,8.64,2.44,0.1,-0.21,-0.26
2020,4,9,4.22,0.0,98.57,174.62,31.05,3.39,29.58,8.65,2.44,0.1,-0.2,-0.25
2020,4,10,5.49,0.0,98.61,225.06,31.99,3.2,30.69,8.66,2.45,0.1,-0.18,-0.24
2020,4,11,9.25,0.0,98.81,185.5,32.8,3.29,31.28,8.66,2.46,0.1,-0.16,-0.24
2020,4,12,8.83,0.0,98.66,168.25,33.88,3.64,32.04,8.69,2.47,0.1,-0.14,-0.21
2020,4,13,5.76,0.0,98.47,246.44,34.08,6.67,33.09,8.72,2.49,0.1,-0.12,-0.18
2020,4,14,6.12,0.0,98.47,255.25,33.62,7.79,32.88,8.74,2.5,0.1,-0.09,-0.16
2020,4,15,7.1,0.0,98.47,253.44,33.97,5.45,32.51,8.74,2.49,0.1,-0.11,-0.15
2020,4,16,11.67,0.33,98.3,214.19,35.44,4.34,32.87,8.75,2.48,0.1,-0.13,-0.15
2020,4,17,12.44,0.09,98.28,277.12,33.13,5.78,31.33,8.75,2.47,0.1,-0.15,-0.14
2020,4,18,8.48,0.0,98.39,274.38,33.07,5.63,31.25,8.86,2.52,0.1,-0.08,-0.08
2020,4,19,10.71,0.0,98.35,196.31,34.62,3.61,31.68,8.98,2.58,0.11,-0.01,-0.01
2020,4,20,12.45,2.33,98.29,226.62,31.93,2.8,30.65,9.09,2.64,0.11,0.05,0.05
2020,4,21,10.9,0.0,98.42,193.56,33.79,4.73,31.3,9.29,2.81,0.11,0.19,0.15
2020,4,22,9.51,0.0,98.26,151.06,35.51,2.93,32.58,9.49,2.99,0.12,0.34,0.25
2020,4,23,11.4,0.09,98.09,213.06,36.48,4.48,33.82,9.7,3.16,0.12,0.48,0.35
2020,4,24,11.62,0.0,98.0,296.94,36.46,2.96,33.99,9.69,3.01,0.12,0.34,0.32
2020,4,25,12.01,0.12,98.06,258.0,35.19,4.13,32.86,9.68,2.86,0.12,0.19,0.3
2020,4,26,11.6,1.79,98.17,261.88,36.32,5.96,34.49,9.68,2.71,0.11,0.05,0.28
2020,4,27,10.84,1.0,98.3,225.75,35.87,4.98,34.27,9.46,2.63,0.11,-0.02,0.16
2020,4,28,10.71,1.83,98.43,253.5,35.4,4.2,33.79,9.24,2.55,0.11,-0.09,0.05
2020,4,29,11.15,0.0,98.32,220.75,36.09,2.79,34.12,9.02,2.47,0.1,-0.16,-0.06
2020,4,30,9.85,0.02,98.34,214.69,37.05,4.63,34.9,8.92,2.47,0.1,-0.15,-0.1
2020,5,1,8.54,0.2,98.28,258.88,36.81,6.13,35.24,8.82,2.48,0.1,-0.14,-0.14
2020,5,2,8.57,0.0,98.06,240.75,36.75,4.29,35.1,8.72,2.48,0.1,-0.12,-0.18
2020,5,3,14.34,0.0,98.03,240.5,37.33,4.09,34.81,8.83,2.52,0.1,-0.09,-0.12
2020,5,4,14.37,4.85,98.24,231.81,36.82,3.98,34.17,8.94,2.56,0.1,-0.05,-0.05
2020,5,5,12.15,0.32,98.27,232.62,36.34,4.07,33.83,9.05,2.6,0.11,-0.01,0.01
2020,5,6,12.3,1.03,98.06,220.69,36.26,6.09,34.74,8.95,2.55,0.1,-0.08,-0.06
2020,5,7,5.77,0.03,98.14,245.44,35.32,2.4,33.66,8.85,2.5,0.1,-0.14,-0.13
2020,5,8,9.79,0.0,98.03,239.0,37.22,3.14,35.29,8.75,2.45,0.1,-0.21,-0.2
2020,5,9,10.2,0.0,98.11,250.12,38.25,3.37,35.94,8.73,2.47,0.1,-0.2,-0.22
2020,5,10,11.04,0.0,98.17,247.5,38.36,2.27,35.27,8.71,2.48,0.1,-0.18,-0.24
2020,5,11,11.75,0.0,98.21,228.81,37.44,3.65,35.15,8.69,2.5,0.1,-0.17,-0.25
2020,5,12,12.72,0.05,98.18,240.94,38.01,2.8,35.02,8.72,2.5,0.1,-0.17,-0.24
2020,5,13,12.54,0.0,98.08,245.0,38.51,3.95,35.26,8.75,2.5,0.1,-0.17,-0.23
2020,5,14,11.72,0.0,98.1,256.94,37.58,2.55,34.65,8.78,2.5,0.1,-0.17,-0.22
2020,5,15,11.81,0.0,98.09,253.44,39.07,2.24,35.24,8.67,2.46,0.1,-0.2,-0.27
2020,5,16,11.54,0.02,98.0,248.94,38.99,3.36,35.9,8.56,2.43,0.1,-0.24,-0.32
2020,5,17,5.37,0.0,97.91,309.94,38.08,3.73,35.58,8.46,2.4,0.1,-0.27,-0.37
2020,5,18,8.59,0.0,97.86,266.62,37.41,4.5,34.87,8.43,2.4,0.1,-0.28,-0.4
2020,5,19,11.69,0.0,97.83,286.0,37.73,3.2,34.98,8.4,2.4,0.1,-0.29,-0.43
2020,5,20,3.05,0.0,97.8,207.5,37.3,5.5,35.29,8.37,2.4,0.1,-0.3,-0.46
2020,5,21,7.79,0.0,97.78,263.62,37.81,7.6,36.31,8.38,2.41,0.1,-0.3,-0.46
2020,5,22,14.25,0.0,97.81,243.06,38.34,3.11,36.02,8.39,2.42,0.1,-0.31,-0.47
2020,5,23,14.64,0.0,97.92,238.62,39.44,4.42,36.89,8.4,2.42,0.1,-0.31,-0.47
2020,5,24,13.08,0.0,98.02,250.06,39.8,3.3,37.01,8.39,2.42,0.1,-0.31,-0.48
2020,5,25,12.85,0.0,97.98,241.75,39.64,4.81,37.09,8.39,2.42,0.1,-0.31,-0.49
2020,5,26,14.02,0.0,97.87,238.81,39.62,4.15,37.18,8.38,2.41,0.1,-0.32,-0.5
2020,5,27,15.42,0.0,97.64,234.44,39.44,5.34,36.93,9.01,3.33,0.11,0.28,-0.3
2020,5,28,16.01,0.0,97.5,227.81,39.15,5.1,36.74,9.65,4.25,0.13,0.88,-0.09
2020,5,29,18.61,0.29,97.67,222.06,38.32,3.64,35.78,10.29,5.17,0.14,1.48,0.11
2020,5,30,20.62,11.77,97.97,208.19,35.08,5.9,33.01,12.75,5.18,0.17,1.43,0.8
2020,5,31,21.76,11.08,98.15,197.38,31.85,4.5,30.8,15.22,5.19,0.19,1.37,1.48
2020,6,1,21.3,0.9,98.2,187.69,32.5,5.12,31.68,17.69,5.2,0.22,1.32,2.17
2020,6,2,20.5,0.02,98.02,188.62,34.0,3.64,32.22,16.98,5.27,0.21,1.49,1.98
2020,6,3,20.72,0.98,97.84,202.0,34.06,4.97,33.01,16.27,5.35,0.21,1.67,1.78
2020,6,4,20.12,3.25,97.79,171.75,33.31,4.21,30.98,15.55,5.42,0.2,1.85,1.59
2020,6,5,21.35,1.27,97.78,196.56,32.94,5.73,31.62,15.84,4.87,0.2,1.47,1.86
2020,6,6,22.82,3.32,97.85,198.06,32.0,2.51,30.05,16.12,4.33,0.19,1.1,2.14
2020,6,7,22.01,0.07,97.86,223.06,33.35,4.48,31.19,16.4,3.78,0.19,0.72,2.41
2020,6,8,20.53,0.18,97.87,226.56,35.11,5.17,32.48,14.93,3.49,0.17,0.47,1.82
2020,6,9,18.78,0.13,97.89,231.31,37.13,3.58,34.08,13.45,3.21,0.15,0.21,1.24
2020,6,10,20.73,2.86,97.79,231.06,37.9,4.27,34.9,11.98,2.92,0.14,-0.04,0.65
2020,6,11,22.86,0.99,97.64,220.06,35.65,3.68,33.75,11.72,2.99,0.14,-0.06,0.47
2020,6,12,20.63,2.34,97.46,252.5,37.29,4.24,34.87,11.47,3.07,0.13,-0.08,0.29
2020,6,13,22.75,4.12,97.55,244.88,33.83,3.59,32.12,11.22,3.14,0.13,-0.09,0.1
2020,6,14,22.37,0.45,97.62,210.69,35.69,3.0,33.78,10.72,2.92,0.13,-0.18,-0.04
2020,6,15,20.48,1.18,97.46,246.44,37.65,4.87,35.63,10.22,2.71,0.12,-0.28,-0.18
2020,6,16,18.01,0.0,97.19,258.56,39.46,5.14,37.67,9.72,2.49,0.11,-0.37,-0.32
2020,6,17,18.13,0.0,97.18,239.0,39.89,4.51,37.59,9.46,2.49,0.11,-0.38,-0.36
2020,6,18,20.72,0.0,97.42,232.0,38.88,4.74,36.16,9.21,2.49,0.11,-0.38,-0.42
2020,6,19,21.21,0.0,97.61,225.06,39.12,2.58,36.1,8.95,2.49,0.1,-0.39,-0.46
2020,6,20,20.65,0.0,97.73,233.31,39.01,2.95,35.82,9.1,2.73,0.11,-0.33,-0.45
2020,6,21,20.95,0.0,97.63,234.44,39.51,4.5,36.05,9.26,2.98,0.11,-0.26,-0.44
2020,6,22,19.83,0.1,97.54,237.75,39.8,5.15,35.91,9.42,3.22,0.12,-0.2,-0.43
2020,6,23,20.84,0.59,97.67,252.69,40.44,7.73,36.23,10.13,3.29,0.12,-0.18,-0.34
2020,6,24,22.29,5.35,97.77,243.19,37.3,4.84,34.48,10.84,3.35,0.13,-0.16,-0.25
2020,6,25,23.17,2.34,97.71,234.12,35.37,2.77,33.34,11.55,3.42,0.14,-0.14,-0.16
2020,6,26,22.15,0.53,97.65,226.62,35.37,3.7,33.76,11.22,3.16,0.13,-0.23,-0.22
2020,6,27,20.77,0.05,97.63,224.38,36.89,4.13,34.62,10.89,2.9,0.13,-0.32,-0.28
2020,6,28,21.61,0.0,97.58,222.94,37.02,4.63,34.74,10.56,2.64,0.12,-0.42,-0.34
2020,6,29,21.58,0.0,97.62,227.62,38.37,5.37,35.49,10.38,2.71,0.12,-0.41,-0.38
2020,6,30,20.84,0.5,97.57,253.69,41.05,4.47,37.33,10.2,2.78,0.12,-0.41,-0.43
2020,7,1,24.01,11.35,97.66,244.62,33.33,4.26,32.19,10.02,2.85,0.12,-0.41,-0.47
2020,7,2,24.2,0.53,97.53,236.25,32.76,2.36,31.99,9.97,2.83,0.12,-0.43,-0.5
2020,7,3,23.31,0.37,97.39,229.81,35.67,3.92,34.13,9.91,2.81,0.12,-0.46,-0.53
2020,7,4,23.14,0.0,97.26,219.81,36.1,3.05,34.23,9.86,2.79,0.12,-0.48,-0.56
2020,7,5,22.05,4.93,97.24,142.31,36.45,5.91,34.09,10.19,3.18,0.12,-0.41,-0.53
2020,7,6,23.59,4.81,97.26,85.25,33.11,4.3,31.69,10.52,3.56,0.13,-0.34,-0.51
2020,7,7,22.67,0.45,97.4,103.62,33.61,3.41,32.42,10.86,3.94,0.14,-0.26,-0.48
2020,7,8,23.06,0.2,97.61,178.12,35.4,4.25,32.8,10.98,3.63,0.13,-0.36,-0.49
2020,7,9,22.28,0.22,97.54,229.75,34.9,4.34,32.8,11.1,3.31,0.13,-0.45,-0.5
2020,7,10,22.66,1.61,97.49,222.94,35.86,1.98,33.52,11.22,3.0,0.13,-0.55,-0.5
2020,7,11,24.52,1.64,97.4,224.0,34.67,2.28,32.63,10.97,2.96,0.13,-0.58,-0.55
2020,7,12,24.01,1.09,97.54,223.06,32.01,5.16,30.73,10.71,2.92,0.12,-0.61,-0.59
2020,7,13,23.15,1.73,97.57,231.38,34.37,3.47,32.12,10.46,2.89,0.12,-0.64,-0.63
2020,7,14,22.69,0.62,97.62,227.5,36.79,4.64,33.69,10.52,2.99,0.12,-0.63,-0.63
2020,7,15,22.35,1.69,97.52,253.81,38.01,5.26,34.87,10.59,3.08,0.12,-0.63,-0.63
2020,7,16,22.26,2.18,97.29,173.19,36.83,4.55,34.41,10.65,3.18,0.13,-0.63,-0.63
2020,7,17,23.31,1.98,97.35,166.44,37.39,2.42,34.29,10.86,3.2,0.13,-0.64,-0.63
2020,7,18,23.9,10.86,97.58,208.25,35.9,4.23,33.44,11.07,3.21,0.13,-0.66,-0.63
2020,7,19,24.09,1.71,97.66,229.62,33.76,4.68,32.28,11.27,3.23,0.13,-0.68,-0.63
2020,7,20,23.37,0.0,97.45,224.5,34.3,2.82,32.55,11.01,3.29,0.13,-0.7,-0.68
2020,7,21,23.42,12.22,97.63,218.31,32.73,4.07,31.35,10.74,3.34,0.13,-0.73,-0.73
2020,7,22,23.78,21.78,97.88,243.81,32.26,4.7,30.69,10.47,3.4,0.13,-0.75,-0.78
2020,7,23,23.94,0.88,97.69,231.25,33.74,4.3,32.3,11.9,5.2,0.16,-0.53,-0.74
2020,7,24,23.98,1.67,97.85,179.06,32.59,5.8,31.69,13.34,7.0,0.18,-0.31,-0.71
2020,7,25,23.87,4.72,97.98,218.31,32.71,2.83,30.96,14.77,8.8,0.21,-0.09,-0.68
2020,7,26,23.79,0.36,98.07,236.31,31.44,2.6,30.08,15.97,7.29,0.21,-0.35,-0.67
2020,7,27,22.76,0.0,97.99,231.81,33.16,2.72,31.44,17.17,5.78,0.2,-0.6,-0.67
2020,7,28,23.05,0.0,97.75,229.44,33.35,3.95,32.08,18.38,4.28,0.2,-0.86,-0.66
2020,7,29,23.44,0.0,97.66,211.69,34.0,2.02,32.41,18.79,4.92,0.21,-0.77,-0.65
2020,7,30,23.75,2.61,97.79,193.62,33.32,1.89,31.62,19.2,5.57,0.22,-0.68,-0.64
2020,7,31,24.4,1.44,97.75,222.19,33.37,3.75,31.51,19.61,6.22,0.23,-0.59,-0.62
2020,8,1,24.38,4.73,97.69,221.5,32.91,2.21,31.36,19.46,5.56,0.22,-0.73,-0.67
2020,8,2,24.08,3.83,97.61,229.5,33.48,2.96,31.78,19.3,4.9,0.22,-0.88,-0.72
2020,8,3,23.32,0.01,97.27,223.0,34.07,4.28,32.48,19.15,4.24,0.21,-1.02,-0.77
2020,8,4,24.26,0.0,97.04,222.31,34.86,4.27,32.88,20.17,7.25,0.25,-0.53,-0.72
2020,8,5,24.87,2.12,96.96,166.88,34.1,2.86,33.37,21.2,10.25,0.28,-0.05,-0.67
2020,8,6,24.22,1.73,97.05,80.62,33.23,6.45,32.22,22.22,13.26,0.32,0.44,-0.63
2020,8,7,24.45,4.15,97.29,130.69,33.18,3.33,31.83,26.81,12.96,0.36,0.38,-0.39
2020,8,8,24.51,7.33,97.55,215.44,31.78,4.04,30.65,31.4,12.67,0.4,0.32,-0.15
2020,8,9,24.5,1.96,97.45,230.81,33.19,2.43,31.34,35.98,12.38,0.43,0.26,0.09
2020,8,10,24.98,4.42,97.51,239.12,31.01,2.36,29.89,35.8,11.6,0.42,0.13,0.03
2020,8,11,24.45,1.62,97.58,240.69,31.43,2.95,30.6,35.61,10.82,0.41,-0.0,-0.03
2020,8,12,24.76,1.99,97.57,226.19,30.59,2.86,29.76,35.42,10.04,0.4,-0.14,-0.09
2020,8,13,25.33,1.89,97.39,222.06,30.76,3.3,29.88,36.32,11.33,0.42,0.12,-0.05
2020,8,14,25.01,3.63,97.28,214.56,31.3,1.62,30.26,37.22,12.62,0.44,0.37,-0.01
2020,8,15,25.4,12.22,97.27,244.94,30.26,1.44,29.48,38.13,13.91,0.45,0.62,0.03
2020,8,16,25.79,20.4,97.3,251.06,31.62,2.18,30.43,38.55,13.02,0.45,0.44,0.06
2020,8,17,25.88,6.13,97.35,233.25,31.62,2.58,30.48,38.98,12.13,0.44,0.26,0.09
2020,8,18,26.03,0.58,97.48,235.69,29.58,2.47,29.3,39.4,11.24,0.44,0.08,0.12
2020,8,19,25.58,3.29,97.45,218.81,29.64,3.41,29.26,38.76,11.04,0.43,0.05,0.06
2020,8,20,25.17,4.69,97.53,153.0,30.03,2.41,29.25,38.13,10.84,0.42,0.02,0.0
2020,8,21,24.58,0.88,97.69,70.19,30.84,2.61,29.96,37.49,10.64,0.41,-0.02,-0.05
2020,8,22,24.58,9.45,97.66,154.06,30.24,1.81,29.75,40.1,11.81,0.45,0.22,0.13
2020,8,23,24.45,10.91,97.43,73.31,31.88,4.31,30.7,42.7,12.99,0.48,0.46,0.31
2020,8,24,24.99,29.09,97.41,179.5,31.2,2.92,29.91,45.3,14.17,0.52,0.69,0.5
2020,8,25,25.7,18.16,97.61,220.0,29.54,8.37,28.73,45.0,13.1,0.5,0.53,0.51
2020,8,26,23.94,0.94,98.01,214.06,29.37,5.01,28.37,44.69,12.04,0.49,0.37,0.52
2020,8,27,23.69,0.11,97.97,211.06,29.74,2.81,28.49,44.39,10.97,0.48,0.21,0.53
2020,8,28,23.94,0.05,97.79,213.25,30.48,1.77,29.07,48.5,13.99,0.55,0.84,0.79
2020,8,29,24.65,12.39,97.69,229.06,30.64,2.41,29.4,52.62,17.01,0.61,1.47,1.05
2020,8,30,24.58,17.14,97.48,110.81,29.61,4.23,28.96,56.73,20.03,0.68,2.1,1.3
2020,8,31,24.23,34.48,97.59,188.81,27.99,6.41,27.26,58.59,19.69,0.7,2.1,1.55
2020,9,1,23.81,2.28,98.07,225.06,28.08,4.02,27.46,60.46,19.35,0.71,2.1,1.79
2020,9,2,23.46,0.46,98.28,218.06,28.96,2.46,27.91,62.32,19.0,0.72,2.1,2.03
2020,9,3,23.27,8.33,98.26,226.31,28.63,1.16,27.86,62.87,18.94,0.73,2.1,2.1
2020,9,4,24.54,9.85,98.17,230.06,28.58,2.13,27.99,63.41,18.88,0.73,2.09,2.16
2020,9,5,25.15,19.55,98.07,235.94,27.34,2.77,27.31,63.96,18.82,0.74,2.09,2.23
2020,9,6,24.8,34.74,97.98,263.38,28.51,1.79,28.27,62.12,17.27,0.7,1.77,2.1
2020,9,7,25.02,3.6,98.07,245.94,28.93,3.0,28.5,60.28,15.72,0.67,1.45,1.98
2020,9,8,24.53,0.23,98.13,226.06,29.08,3.09,28.48,58.44,14.17,0.64,1.12,1.85
2020,9,9,24.23,4.93,98.15,216.62,29.05,2.9,28.32,54.97,12.89,0.6,0.91,1.59
2020,9,10,24.18,0.22,97.89,206.44,29.57,2.41,29.12,51.5,11.61,0.55,0.69,1.33
2020,9,11,24.4,3.4,97.86,213.44,29.76,1.67,29.26,48.03,10.32,0.51,0.47,1.07
2020,9,12,24.5,0.53,98.1,158.06,29.56,1.38,29.44,45.12,9.83,0.48,0.41,0.91
2020,9,13,23.69,0.07,98.09,107.06,30.28,2.63,29.98,42.2,9.33,0.45,0.36,0.75
