Year,MO,DY,T2M,T2MDEW,TS,PRECTOTCORR,WS10M,PS,WD10M,SSM,SUSM,SSMA,SMP,SUSMA
2019,12,30,11.38,5.96,11.35,0.0,3.28,100.14,339.56,9.01,37.78,0.59,0.35,0.54
2019,12,31,12.69,7.58,12.34,0.0,2.98,100.2,312.94,9.38,37.54,0.68,0.36,0.52
2020,1,1,15.0,10.05,14.55,0.0,3.08,100.3,284.5,10.03,39.41,0.93,0.37,0.66
2020,1,2,17.08,13.93,17.0,3.26,2.19,100.34,139.56,10.68,41.28,1.19,0.39,0.8
2020,1,3,15.51,13.67,15.33,10.52,2.4,100.15,116.88,11.33,43.16,1.45,0.41,0.95
2020,1,4,16.5,13.48,16.01,0.8,1.44,99.9,269.19,10.95,43.68,1.38,0.42,1.02
2020,1,5,15.33,11.29,15.37,0.3,3.82,99.96,321.69,10.57,44.21,1.31,0.42,1.09
2020,1,6,13.58,9.07,13.19,0.0,3.0,100.22,256.0,10.18,44.73,1.23,0.42,1.16
2020,1,7,14.51,8.87,13.87,0.0,2.19,100.03,279.31,10.77,46.51,1.45,0.44,1.34
2020,1,8,16.36,10.55,15.64,0.28,1.45,99.9,204.69,11.35,48.28,1.66,0.46,1.5
2020,1,9,14.91,12.72,14.53,3.71,1.99,99.92,162.69,11.93,50.05,1.87,0.47,1.68
2020,1,10,13.65,9.85,13.83,0.01,4.09,100.07,322.69,11.41,49.83,1.76,0.47,1.71
2020,1,11,11.28,6.27,11.4,0.0,3.86,100.16,323.06,10.89,49.61,1.65,0.46,1.75
2020,1,12,11.47,5.84,11.59,0.0,3.54,99.93,322.5,10.37,49.39,1.54,0.46,1.78
2020,1,13,12.65,5.95,11.82,0.0,2.54,99.7,282.19,10.06,48.18,1.48,0.44,1.74
2020,1,14,15.15,7.55,13.72,0.0,1.65,99.73,240.12,9.75,46.97,1.41,0.43,1.69
2020,1,15,17.15,9.42,15.22,0.0,1.46,99.85,259.12,9.44,45.76,1.34,0.42,1.65
2020,1,16,18.79,12.12,16.87,0.0,1.37,99.82,226.56,9.26,44.67,1.34,0.41,1.6
2020,1,17,18.75,13.66,17.53,0.0,2.27,99.86,194.5,9.08,43.59,1.34,0.4,1.56
2020,1,18,18.12,13.92,18.1,0.0,2.76,99.86,292.5,8.9,42.51,1.34,0.39,1.51
2020,1,19,17.87,14.56,18.39,0.03,3.36,99.89,321.5,8.66,41.48,1.29,0.38,1.48
2020,1,20,14.58,9.23,14.86,0.0,3.89,100.05,320.81,8.42,40.45,1.25,0.37,1.44
2020,1,21,14.58,7.55,13.94,0.0,2.33,100.2,269.94,8.18,39.42,1.21,0.36,1.4
2020,1,22,16.2,9.54,15.33,0.0,2.07,100.16,297.0,7.98,38.43,1.18,0.35,1.37
2020,1,23,16.82,12.27,16.68,0.03,3.06,99.95,306.31,7.78,37.45,1.16,0.34,1.33
2020,1,24,14.28,7.08,14.1,0.0,3.48,99.98,309.25,7.59,36.46,1.14,0.33,1.3
2020,1,25,13.74,5.51,13.26,0.0,2.55,99.95,320.25,7.41,35.41,1.12,0.32,1.26
2020,1,26,13.44,7.02,13.37,0.0,3.18,99.79,316.94,7.24,34.35,1.11,0.32,1.22
2020,1,27,15.08,7.92,14.26,0.0,2.93,99.72,304.5,7.06,33.3,1.09,0.31,1.19
2020,1,28,17.32,10.28,16.48,0.07,1.7,99.71,236.38,7.35,33.32,1.3,0.31,1.26
2020,1,29,18.72,15.23,18.93,6.54,1.54,99.84,170.69,7.64,33.33,1.5,0.31,1.34
2020,1,30,18.51,15.11,18.37,1.44,2.77,99.75,302.19,7.92,33.35,1.7,0.32,1.42
2020,1,31,15.73,7.5,15.22,0.01,3.33,99.84,255.31,7.65,33.39,1.59,0.31,1.5
2020,2,1,16.19,7.68,15.46,0.0,1.91,99.98,302.69,7.37,33.44,1.47,0.31,1.58
2020,2,2,14.96,7.36,14.76,0.0,3.6,100.18,313.44,7.1,33.48,1.35,0.31,1.66
2020,2,3,14.01,5.96,13.96,0.0,3.08,100.21,327.0,6.94,32.76,1.37,0.3,1.65
2020,2,4,16.16,6.62,15.4,0.0,1.52,100.0,250.12,6.78,32.04,1.38,0.3,1.63
2020,2,5,17.82,11.2,17.22,0.05,1.7,99.84,286.44,6.62,31.33,1.4,0.29,1.62
2020,2,6,17.12,9.24,17.12,0.0,2.89,99.98,324.81,6.56,30.83,1.38,0.29,1.63
2020,2,7,15.78,8.01,15.98,0.06,2.0,100.12,290.88,6.5,30.32,1.36,0.28,1.64
2020,2,8,16.97,12.27,17.23,0.23,1.72,100.19,210.12,6.44,29.82,1.34,0.28,1.64
2020,2,9,15.51,7.65,15.73,0.0,3.66,100.26,320.62,6.21,29.28,1.11,0.27,1.59
2020,2,10,14.75,5.92,14.87,0.0,3.3,100.18,310.0,5.99,28.73,0.88,0.27,1.54
2020,2,11,15.19,5.53,15.03,0.0,3.04,100.2,316.5,5.76,28.18,0.65,0.26,1.48
2020,2,12,15.26,5.48,15.15,0.0,3.27,100.12,309.12,5.51,27.15,0.56,0.25,1.34
2020,2,13,16.01,7.9,15.88,0.0,3.36,99.84,301.06,5.26,26.12,0.46,0.24,1.19
2020,2,14,18.98,11.32,18.93,0.0,3.7,99.4,287.38,5.0,25.1,0.37,0.23,1.04
2020,2,15,17.83,9.87,17.65,0.0,3.99,99.62,302.38,4.84,24.22,0.32,0.22,0.93
2020,2,16,17.84,7.81,17.99,0.0,2.83,99.89,314.5,4.68,23.34,0.26,0.21,0.82
2020,2,17,18.16,8.7,18.22,0.0,2.86,99.94,315.44,4.52,22.47,0.21,0.21,0.71
2020,2,18,19.05,8.48,18.05,0.0,2.62,99.8,298.5,4.39,21.75,0.15,0.2,0.62
2020,2,19,19.72,7.93,18.77,0.0,1.87,99.92,238.69,4.27,21.03,0.1,0.19,0.53
2020,2,20,21.15,11.51,20.37,0.0,1.39,99.92,198.94,4.14,20.31,0.04,0.19,0.44
2020,2,21,21.44,12.78,20.83,0.0,1.82,100.14,204.94,6.32,19.85,0.82,0.2,0.38
2020,2,22,22.6,13.17,22.23,0.01,1.03,100.19,215.81,8.49,19.39,1.59,0.21,0.31
2020,2,23,23.17,14.64,23.58,0.34,1.45,100.0,191.56,10.67,18.92,2.36,0.23,0.24
2020,2,24,21.98,15.56,22.15,0.77,2.03,99.71,215.56,9.32,22.63,1.87,0.24,0.7
2020,2,25,20.69,16.29,21.21,1.07,2.45,99.63,198.88,7.97,26.33,1.39,0.26,1.15
2020,2,26,19.94,13.3,20.81,1.14,2.8,99.74,297.75,6.62,30.04,0.9,0.28,1.61
2020,2,27,19.58,12.76,20.8,0.62,1.99,99.82,336.31,6.12,28.86,0.7,0.27,1.43
2020,2,28,20.87,11.4,21.33,0.0,1.62,99.76,151.94,5.62,27.68,0.49,0.26,1.26
2020,2,29,21.87,11.44,22.01,0.0,1.63,99.61,295.19,5.11,26.5,0.28,0.24,1.08
2020,3,1,22.94,12.83,22.79,0.0,1.38,99.6,309.81,5.25,25.81,0.3,0.24,0.96
2020,3,2,22.61,14.14,22.36,2.6,2.38,99.55,258.62,5.39,25.11,0.32,0.23,0.84
2020,3,3,23.59,15.26,23.32,4.16,1.96,99.47,240.94,5.53,24.42,0.34,0.23,0.73
2020,3,4,23.76,16.55,23.84,5.96,1.45,99.45,198.69,6.86,26.71,0.7,0.26,0.92
2020,3,5,23.52,16.37,24.32,2.41,2.24,99.44,233.75,8.2,29.0,1.06,0.29,1.11
2020,3,6,22.53,17.35,23.41,3.39,2.73,99.56,188.94,9.53,31.29,1.41,0.32,1.31
2020,3,7,21.64,19.23,21.76,20.83,2.6,99.63,154.69,8.71,32.41,1.18,0.32,1.39
2020,3,8,22.58,15.87,22.94,0.18,2.83,99.64,289.31,7.89,33.52,0.94,0.32,1.47
2020,3,9,21.26,10.72,21.34,0.0,3.65,99.56,306.12,7.07,34.63,0.7,0.32,1.56
2020,3,10,22.03,11.29,22.08,0.0,2.5,99.56,293.81,8.05,34.15,1.07,0.33,1.5
2020,3,11,23.51,13.99,23.7,1.08,1.52,99.55,226.12,9.04,33.67,1.45,0.33,1.45
2020,3,12,25.29,17.02,25.87,0.52,1.91,99.65,285.06,10.02,33.2,1.82,0.34,1.4
2020,3,13,26.27,17.98,26.96,0.73,2.3,99.71,221.38,10.26,36.02,1.98,0.36,1.71
2020,3,14,24.15,17.64,24.76,0.92,3.22,99.68,83.12,10.5,38.85,2.15,0.38,2.02
2020,3,15,20.65,16.71,21.2,5.44,2.58,99.77,231.69,10.74,41.67,2.32,0.41,2.33
2020,3,16,24.09,16.11,25.04,0.05,2.68,99.73,308.62,9.73,40.78,1.97,0.39,2.29
2020,3,17,24.05,14.08,24.98,0.0,2.41,99.81,316.75,8.71,39.89,1.63,0.38,2.24
2020,3,18,23.98,12.73,24.86,0.0,2.77,99.69,310.0,7.7,39.0,1.28,0.36,2.2
2020,3,19,25.11,11.07,25.09,0.0,2.34,99.52,285.31,7.68,37.9,1.3,0.35,2.14
2020,3,20,25.4,12.16,25.33,0.96,2.91,99.46,270.25,7.67,36.79,1.32,0.34,2.08
2020,3,21,24.86,13.03,24.73,2.05,3.0,99.48,269.06,7.66,35.69,1.33,0.34,2.01
2020,3,22,24.96,13.2,25.26,1.98,0.91,99.57,202.69,6.99,34.12,1.09,0.32,1.88
2020,3,23,25.37,13.66,25.47,0.01,1.56,99.52,199.44,6.32,32.55,0.84,0.3,1.75
2020,3,24,25.6,13.29,26.58,0.04,1.98,99.36,288.5,5.65,30.98,0.6,0.28,1.61
2020,3,25,26.68,14.09,27.57,0.0,2.26,99.26,211.19,5.26,29.02,0.47,0.26,1.4
2020,3,26,27.3,13.42,28.05,0.0,3.19,99.33,304.38,4.87,27.07,0.34,0.25,1.18
2020,3,27,28.45,14.87,29.37,0.0,3.22,99.45,295.12,4.49,25.11,0.21,0.23,0.97
2020,3,28,28.74,16.94,29.85,0.0,4.05,99.33,302.12,4.19,23.46,0.13,0.21,0.79
2020,3,29,27.95,13.39,28.76,0.0,4.7,99.26,294.56,3.9,21.8,0.04,0.2,0.61
2020,3,30,28.23,12.73,29.12,0.0,4.2,99.33,301.56,3.6,20.15,-0.04,0.18,0.43
2020,3,31,27.65,11.0,28.64,0.0,3.25,99.39,315.81,3.4,18.86,-0.1,0.17,0.3
2020,4,1,29.63,13.26,30.19,0.02,2.59,99.2,289.94,3.2,17.56,-0.17,0.16,0.17
2020,4,2,31.03,14.35,31.18,0.19,1.85,99.06,206.38,3.0,16.26,-0.23,0.15,0.05
2020,4,3,28.89,11.67,29.66,0.1,4.22,99.27,311.69,2.9,15.41,-0.26,0.14,-0.04
2020,4,4,28.51,10.47,29.6,0.0,2.95,99.4,315.75,2.81,14.57,-0.28,0.13,-0.14
2020,4,5,28.36,8.76,29.65,0.0,3.16,99.44,310.19,2.72,13.72,-0.3,0.12,-0.23
2020,4,6,28.33,9.19,29.31,0.0,3.81,99.32,291.25,3.02,13.71,-0.2,0.13,-0.21
2020,4,7,29.88,10.48,30.54,0.0,2.98,99.13,286.81,3.33,13.7,-0.1,0.13,-0.2
2020,4,8,31.06,11.63,31.98,0.0,1.98,99.17,279.5,3.63,13.7,0.0,0.13,-0.18
2020,4,9,29.31,13.05,29.72,4.39,2.55,99.23,282.75,3.29,13.33,-0.12,0.13,-0.23
2020,4,10,30.6,13.26,31.88,0.0,1.71,99.39,257.94,2.94,12.97,-0.24,0.12,-0.28
2020,4,11,30.08,12.44,30.98,0.0,2.27,99.45,271.0,2.6,12.6,-0.36,0.12,-0.32
2020,4,12,30.13,13.78,31.25,0.57,1.84,99.31,181.69,2.57,12.27,-0.38,0.11,-0.36
2020,4,13,30.74,14.51,32.33,0.01,1.38,99.14,186.12,2.54,11.94,-0.4,0.11,-0.4
2020,4,14,31.73,14.8,33.44,0.0,2.05,99.24,170.0,2.51,11.61,-0.42,0.11,-0.44
2020,4,15,31.48,17.63,33.37,1.49,2.8,99.25,192.94,2.66,11.68,-0.4,0.11,-0.45
2020,4,16,31.57,16.72,32.94,0.51,2.67,99.06,196.56,2.81,11.75,-0.37,0.11,-0.45
2020,4,17,31.44,16.41,32.74,1.79,1.93,98.98,192.31,2.97,11.82,-0.34,0.11,-0.46
2020,4,18,32.06,17.44,33.62,1.12,1.92,99.1,209.75,6.16,16.32,0.38,0.18,-0.12
2020,4,19,32.2,17.41,33.53,1.03,2.43,99.09,213.06,9.34,20.82,1.1,0.24,0.21
2020,4,20,31.81,16.23,33.65,2.18,1.69,99.11,211.19,12.53,25.32,1.81,0.3,0.55
2020,4,21,28.26,20.9,28.83,23.43,2.53,99.23,126.31,11.55,29.45,1.58,0.32,0.81
2020,4,22,28.58,19.19,30.19,1.67,2.55,99.18,157.38,10.56,33.59,1.35,0.35,1.08
2020,4,23,30.0,18.56,31.48,1.31,2.59,99.1,181.5,9.57,37.72,1.12,0.37,1.34
2020,4,24,28.63,21.62,29.17,19.9,3.65,99.03,186.44,12.36,43.84,1.77,0.44,1.76
2020,4,25,29.05,20.51,30.66,3.14,2.17,99.07,156.56,15.15,49.96,2.41,0.51,2.18
2020,4,26,27.76,20.97,29.08,5.68,2.71,99.33,109.5,17.94,56.08,3.06,0.58,2.59
2020,4,27,27.48,20.85,29.12,3.74,2.22,99.5,128.75,15.81,56.1,2.56,0.57,2.57
2020,4,28,27.03,21.21,28.48,8.63,1.89,99.39,150.38,13.68,56.12,2.05,0.55,2.55
2020,4,29,27.23,19.4,29.23,2.64,1.82,99.26,154.94,11.55,56.14,1.55,0.53,2.53
2020,4,30,28.76,19.87,30.95,0.31,1.96,99.26,165.94,12.23,55.68,1.68,0.53,2.49
2020,5,1,28.76,21.18,30.39,9.91,1.61,99.16,186.44,12.91,55.22,1.81,0.54,2.44
2020,5,2,27.9,20.74,29.36,6.22,2.06,99.05,164.25,13.6,54.75,1.94,0.54,2.4
2020,5,3,28.69,20.21,30.9,0.29,1.73,99.06,120.06,13.07,54.14,1.82,0.53,2.34
2020,5,4,30.63,20.84,32.46,0.04,2.25,99.14,195.31,12.54,53.52,1.69,0.52,2.29
2020,5,5,31.69,20.54,33.33,3.55,1.62,99.03,215.62,12.02,52.9,1.57,0.51,2.24
2020,5,6,30.23,20.44,31.48,11.12,1.62,99.1,135.5,11.01,50.99,1.38,0.49,2.11
2020,5,7,31.09,17.3,32.23,1.17,1.47,99.07,215.62,10.01,49.09,1.18,0.46,1.97
2020,5,8,29.91,18.69,30.94,10.56,1.98,99.05,199.69,9.01,47.18,0.99,0.44,1.84
2020,5,9,30.46,17.8,31.41,2.21,2.18,99.11,144.25,8.75,45.73,0.93,0.43,1.75
2020,5,10,31.48,19.51,33.35,0.31,2.04,99.12,131.31,8.5,44.27,0.86,0.41,1.66
2020,5,11,30.3,21.53,31.08,17.01,1.76,99.18,148.12,8.25,42.82,0.8,0.4,1.56
2020,5,12,31.56,18.94,32.78,0.01,1.59,99.11,202.5,7.83,41.01,0.69,0.38,1.44
2020,5,13,31.16,20.87,31.73,7.77,2.73,98.96,220.12,7.41,39.21,0.58,0.36,1.32
2020,5,14,31.91,20.41,33.23,0.7,2.3,98.91,200.12,6.99,37.4,0.47,0.34,1.2
2020,5,15,31.62,21.05,32.55,6.74,2.09,98.76,220.19,6.54,35.23,0.37,0.32,1.04
2020,5,16,33.11,20.3,34.36,0.23,2.2,98.68,243.0,6.1,33.06,0.27,0.3,0.88
2020,5,17,33.19,18.49,34.05,3.11,1.76,98.66,244.31,5.65,30.9,0.17,0.28,0.72
2020,5,18,32.4,18.54,34.09,0.0,2.21,98.47,193.69,7.37,31.54,0.68,0.3,0.81
2020,5,19,30.19,20.98,31.65,0.1,4.38,98.45,148.31,9.09,32.19,1.19,0.32,0.9
2020,5,20,25.25,21.45,25.38,34.06,9.41,98.04,83.06,10.82,32.84,1.69,0.34,0.99
2020,5,21,27.33,21.51,27.76,7.78,8.07,98.17,316.31,9.19,32.87,1.23,0.33,1.03
2020,5,22,29.85,20.05,30.86,0.01,2.73,98.61,188.94,7.56,32.91,0.77,0.31,1.08
2020,5,23,30.98,22.37,32.24,0.01,3.31,98.73,163.0,5.93,32.94,0.31,0.3,1.12
2020,5,24,32.94,23.42,34.09,0.01,4.42,98.61,193.06,8.17,32.23,0.83,0.31,1.05
2020,5,25,33.26,23.22,34.19,0.29,5.06,98.61,196.81,10.41,31.52,1.35,0.33,0.99
2020,5,26,34.11,23.14,35.01,1.59,5.66,98.52,202.88,12.65,30.81,1.87,0.34,0.92
2020,5,27,32.96,23.32,34.17,8.75,4.89,98.53,183.25,11.6,35.39,1.5,0.37,1.19
2020,5,28,30.49,23.05,31.94,14.14,2.28,98.7,162.19,10.54,39.97,1.12,0.39,1.46
2020,5,29,30.69,22.86,32.8,0.4,1.82,98.82,164.75,9.49,44.55,0.75,0.42,1.72
2020,5,30,31.48,23.16,33.34,7.12,2.31,98.88,156.69,9.5,44.68,0.7,0.42,1.57
2020,5,31,30.27,24.33,30.87,21.56,1.78,99.06,210.62,9.51,44.82,0.65,0.42,1.41
2020,6,1,30.02,24.43,30.29,4.33,3.12,99.07,220.75,9.52,44.95,0.59,0.43,1.25
2020,6,2,29.26,23.35,29.31,12.52,2.94,98.95,235.88,10.13,44.77,0.65,0.43,1.16
2020,6,3,29.57,21.72,29.83,0.32,2.55,98.87,250.0,10.73,44.6,0.71,0.43,1.06
2020,6,4,29.5,22.4,30.06,15.19,2.73,98.81,218.19,11.34,44.42,0.77,0.44,0.96
2020,6,5,29.22,25.07,29.73,18.46,3.65,98.66,173.38,10.56,43.6,0.59,0.42,0.85
2020,6,6,30.73,22.29,31.43,1.49,2.66,98.61,248.25,9.78,42.78,0.41,0.41,0.75
2020,6,7,30.57,23.12,31.8,3.39,1.69,98.56,231.88,9.01,41.96,0.23,0.4,0.65
2020,6,8,30.59,23.94,31.72,8.3,1.84,98.52,213.38,12.15,43.1,0.63,0.43,0.63
2020,6,9,30.48,24.4,31.9,0.25,2.04,98.58,140.94,15.29,44.23,1.04,0.46,0.62
2020,6,10,29.87,24.85,30.82,3.03,2.41,98.54,177.12,18.42,45.37,1.44,0.5,0.6
2020,6,11,29.23,25.12,30.19,2.28,3.17,98.44,137.69,20.71,59.2,1.68,0.62,1.05
2020,6,12,28.6,25.74,29.15,16.11,4.08,98.28,110.5,23.0,73.03,1.91,0.75,1.5
2020,6,13,28.23,26.35,28.24,15.65,4.08,98.25,123.75,25.29,86.86,2.14,0.87,1.95
2020,6,14,28.73,26.23,28.93,9.42,2.18,98.43,148.0,25.28,92.62,2.04,0.91,2.04
2020,6,15,28.61,26.33,28.62,15.19,3.41,98.35,175.88,25.27,98.38,1.93,0.95,2.12
2020,6,16,28.63,25.43,29.15,9.29,2.15,98.23,163.94,25.26,104.14,1.83,0.99,2.21
2020,6,17,28.41,25.19,28.74,14.27,4.05,98.13,213.75,25.29,104.45,1.75,0.99,2.12
2020,6,18,29.05,24.89,29.33,20.98,4.28,98.28,211.94,25.32,104.77,1.67,1.0,2.04
2020,6,19,29.15,25.15,29.62,5.3,4.04,98.37,197.94,25.35,105.08,1.58,1.0,1.95
2020,6,20,29.21,25.84,29.54,11.52,4.15,98.41,142.81,25.2,105.15,1.5,1.0,1.86
2020,6,21,28.79,25.34,29.49,8.75,4.59,98.24,123.0,25.05,105.22,1.41,1.0,1.77
2020,6,22,28.91,25.55,29.65,8.43,4.49,98.29,131.44,24.9,105.29,1.32,0.99,1.69
2020,6,23,29.04,25.39,29.71,4.61,5.36,98.62,149.19,24.57,104.72,1.23,0.99,1.59
2020,6,24,29.56,25.81,30.19,2.42,4.41,98.77,175.44,24.24,104.15,1.13,0.98,1.5
2020,6,25,29.16,26.19,29.15,13.63,4.36,98.65,200.62,23.91,103.58,1.03,0.97,1.41
2020,6,26,28.26,26.1,28.14,10.09,4.85,98.6,207.31,24.32,103.71,1.04,0.98,1.35
2020,6,27,28.14,25.45,28.15,14.82,4.81,98.55,219.81,24.73,103.83,1.06,0.98,1.3
2020,6,28,29.32,25.51,29.51,7.63,3.84,98.54,222.56,25.14,103.96,1.07,0.98,1.24
2020,6,29,28.99,25.65,29.37,2.85,2.38,98.57,192.94,25.15,104.31,1.04,0.99,1.21
2020,6,30,29.3,25.09,29.86,0.54,2.81,98.61,199.81,25.16,104.66,1.01,0.99,1.17
2020,7,1,28.84,25.02,29.23,0.11,2.96,98.49,197.69,25.17,105.01,0.98,0.99,1.14
2020,7,2,29.33,26.03,29.55,2.35,3.66,98.33,189.62,25.15,105.06,0.94,0.99,1.1
2020,7,3,29.21,25.83,29.35,1.68,3.26,98.39,174.75,25.14,105.1,0.9,0.99,1.06
2020,7,4,29.13,25.29,29.61,1.13,3.27,98.36,137.94,25.12,105.15,0.87,1.0,1.02
2020,7,5,28.47,25.84,28.83,4.37,2.91,98.13,91.94,25.11,105.25,0.84,1.0,0.99
2020,7,6,28.79,26.29,28.87,10.88,3.86,98.03,104.0,25.09,105.35,0.8,1.0,0.96
2020,7,7,29.2,25.94,29.32,10.51,2.97,98.47,172.25,25.07,105.45,0.77,1.0,0.92
2020,7,8,28.33,25.5,28.22,10.55,2.66,98.65,221.44,25.04,105.27,0.74,1.0,0.88
2020,7,9,28.58,26.14,28.53,20.92,4.11,98.43,215.94,25.0,105.08,0.71,0.99,0.84
2020,7,10,28.71,26.05,28.55,6.49,4.27,98.41,222.81,24.96,104.89,0.67,0.99,0.8
2020,7,11,28.07,25.58,28.0,6.62,4.85,98.35,230.38,25.08,105.09,0.68,0.99,0.78
2020,7,12,28.91,25.65,28.83,20.04,3.74,98.43,245.94,25.19,105.3,0.68,1.0,0.76
2020,7,13,28.9,26.05,28.89,22.17,2.35,98.38,254.25,25.3,105.5,0.68,1.0,0.74
2020,7,14,28.05,26.16,28.12,13.08,2.96,98.47,154.0,24.51,104.89,0.45,0.99,0.68
2020,7,15,28.35,25.12,29.01,7.63,4.32,98.52,142.0,23.72,104.28,0.21,0.98,0.63
2020,7,16,28.51,24.96,29.29,0.55,3.98,98.49,158.06,22.93,103.67,-0.02,0.96,0.57
2020,7,17,28.96,25.12,29.63,0.26,3.91,98.52,162.62,23.72,104.24,0.18,0.98,0.59
2020,7,18,28.79,25.98,29.19,2.17,2.95,98.62,182.25,24.52,104.81,0.39,0.99,0.61
2020,7,19,28.41,25.84,28.4,17.59,4.11,98.58,217.31,25.31,105.38,0.6,1.0,0.63
2020,7,20,27.71,25.87,27.62,18.14,3.43,98.52,204.25,25.3,105.42,0.59,1.0,0.61
2020,7,21,27.55,25.76,27.35,26.17,3.4,98.66,226.0,25.3,105.46,0.57,1.0,0.59
2020,7,22,27.94,25.15,27.86,21.73,3.49,98.64,228.88,25.3,105.5,0.56,1.0,0.57
2020,7,23,28.37,25.49,28.73,19.69,1.72,98.57,245.31,25.21,105.31,0.52,1.0,0.53
2020,7,24,27.62,24.99,27.8,8.47,2.77,98.84,193.81,25.12,105.12,0.49,0.99,0.5
2020,7,25,28.64,24.86,29.39,0.84,2.17,98.94,171.56,25.04,104.94,0.45,0.99,0.46
2020,7,26,29.33,26.24,29.51,0.32,2.95,98.84,260.56,24.81,104.99,0.36,0.99,0.46
2020,7,27,28.33,26.68,28.26,4.68,1.87,98.72,249.75,24.58,105.03,0.26,0.99,0.45
2020,7,28,28.69,25.86,28.55,40.46,2.23,98.69,190.12,24.36,105.08,0.17,0.99,0.45
2020,7,29,28.73,25.48,28.98,1.65,3.08,98.71,198.81,24.66,104.91,0.27,0.99,0.41
2020,7,30,28.58,25.76,28.65,1.96,3.12,98.8,209.19,24.96,104.73,0.37,0.99,0.38
2020,7,31,28.53,25.73,28.55,3.32,2.05,98.71,200.62,25.26,104.56,0.46,0.99,0.34
2020,8,1,28.81,25.8,28.85,3.81,1.75,98.58,208.38,25.28,104.82,0.47,0.99,0.37
2020,8,2,29.57,26.01,29.42,13.07,1.59,98.31,225.81,25.3,105.09,0.47,1.0,0.4
2020,8,3,29.86,26.14,29.87,3.55,1.34,97.95,183.88,25.33,105.36,0.47,1.0,0.43
2020,8,4,29.02,26.86,28.82,32.12,3.64,97.65,316.62,25.26,105.27,0.45,1.0,0.41
2020,8,5,28.44,26.49,28.43,31.28,6.06,97.66,83.56,25.2,105.18,0.42,1.0,0.39
2020,8,6,27.99,26.12,27.98,7.26,5.29,98.33,122.44,25.14,105.09,0.4,0.99,0.37
2020,8,7,28.63,25.85,28.91,4.34,2.09,98.51,175.25,24.94,105.0,0.3,0.99,0.36
2020,8,8,29.26,26.25,29.46,1.16,1.84,98.34,214.75,24.74,104.91,0.19,0.99,0.34
2020,8,9,28.46,26.39,28.47,1.76,3.23,98.29,148.44,24.54,104.82,0.09,0.99,0.33
2020,8,10,28.5,26.06,28.72,3.77,3.18,98.42,158.06,24.8,105.04,0.23,0.99,0.38
2020,8,11,28.53,26.13,28.56,1.81,1.92,98.39,172.94,25.06,105.25,0.38,0.99,0.42
2020,8,12,29.06,26.38,28.83,13.2,1.39,98.37,190.69,25.33,105.47,0.52,1.0,0.47
2020,8,13,29.15,26.72,29.34,4.84,2.88,98.24,138.81,25.33,105.48,0.53,1.0,0.48
2020,8,14,28.98,26.44,29.3,5.42,3.64,98.05,95.06,25.33,105.5,0.55,1.0,0.49
2020,8,15,28.53,26.39,28.72,16.05,5.0,97.93,67.5,25.33,105.51,0.56,1.0,0.5
2020,8,16,28.48,26.33,28.63,7.38,4.89,97.96,102.75,25.32,105.51,0.57,1.0,0.51
2020,8,17,28.05,26.28,28.09,3.99,3.62,98.13,129.12,25.32,105.52,0.58,1.0,0.52
2020,8,18,28.37,26.07,28.59,8.69,2.12,98.22,118.62,25.32,105.52,0.59,1.0,0.52
2020,8,19,28.3,26.04,28.31,14.54,4.62,98.11,67.25,25.32,105.52,0.6,1.0,0.54
2020,8,20,26.92,25.74,26.75,34.72,7.88,98.15,87.88,25.32,105.51,0.61,1.0,0.55
2020,8,21,27.43,25.99,27.36,28.72,5.12,98.62,127.81,25.32,105.51,0.62,1.0,0.56
2020,8,22,27.42,25.52,27.44,4.92,2.57,98.78,158.44,25.32,105.51,0.63,1.0,0.57
2020,8,23,26.81,25.55,26.73,9.04,2.66,98.71,201.81,25.33,105.52,0.63,1.0,0.58
2020,8,24,28.44,25.76,28.5,3.95,2.8,98.59,267.75,25.33,105.52,0.64,1.0,0.58
2020,8,25,28.0,25.9,27.76,18.87,3.95,98.67,339.56,24.58,105.24,0.35,0.99,0.54
2020,8,26,27.86,25.98,27.88,17.01,6.33,98.38,92.25,23.84,104.96,0.07,0.98,0.49
2020,8,27,27.62,25.8,27.62,5.81,6.69,98.43,128.62,23.1,104.67,-0.21,0.98,0.44
2020,8,28,27.13,25.09,27.11,0.91,4.85,98.53,153.0,22.62,103.13,-0.36,0.96,0.21
2020,8,29,28.01,25.44,28.15,1.39,3.27,98.65,187.44,22.14,101.58,-0.51,0.94,-0.02
2020,8,30,28.01,25.27,28.03,0.43,2.87,98.75,245.62,21.66,100.03,-0.66,0.93,-0.24
2020,8,31,28.23,25.69,28.02,0.33,2.2,98.82,270.69,22.01,100.86,-0.5,0.94,-0.1
2020,9,1,27.57,26.28,27.46,21.71,2.31,98.84,113.0,22.37,101.68,-0.34,0.94,0.04
2020,9,2,27.05,24.79,27.2,1.51,4.02,99.03,139.88,22.73,102.51,-0.18,0.95,0.18
2020,9,3,27.4,24.76,27.72,0.58,2.71,99.19,173.81,22.71,101.26,-0.19,0.94,0.01
2020,9,4,28.01,25.05,28.3,0.09,2.28,99.06,212.56,22.69,100.01,-0.2,0.93,-0.17
2020,9,5,28.44,25.82,28.51,0.01,3.16,98.82,213.31,22.66,98.76,-0.21,0.92,-0.35
2020,9,6,27.55,25.99,27.38,1.59,1.98,98.75,207.94,23.54,100.31,0.09,0.94,-0.13
