Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SUSMA,SSMA,SMP
2020,1,26,10.74,0.0,95.98,276.69,17.58,4.8,18.1,25.46,3.97,0.11,0.02,0.17
2020,1,27,7.69,0.0,95.94,267.38,17.31,2.44,17.67,24.73,3.98,0.06,0.04,0.17
2020,1,28,12.44,0.0,95.83,194.12,20.53,3.97,20.5,24.63,4.05,0.08,0.1,0.17
2020,1,29,16.8,0.02,95.98,203.19,22.79,2.8,22.1,24.52,4.12,0.09,0.15,0.17
2020,1,30,14.13,0.03,96.0,198.5,20.81,4.19,20.05,24.42,4.19,0.11,0.21,0.17
2020,1,31,9.59,0.01,95.99,123.38,18.7,3.24,17.89,24.72,4.46,0.16,0.38,0.17
2020,2,1,13.12,0.78,96.07,139.5,19.26,2.34,18.55,25.04,4.73,0.21,0.55,0.17
2020,2,2,13.19,0.04,96.28,137.62,20.11,1.59,19.21,25.35,5.0,0.26,0.72,0.18
2020,2,3,12.61,0.0,96.26,86.0,20.58,2.85,19.68,26.23,5.91,0.39,1.31,0.19
2020,2,4,14.76,2.48,96.08,145.06,20.46,1.57,19.6,27.11,6.83,0.51,1.9,0.2
2020,2,5,16.05,3.49,96.03,258.44,19.4,4.67,18.87,27.99,7.75,0.64,2.49,0.21
2020,2,6,14.55,2.79,96.07,151.5,20.62,3.31,20.08,31.13,7.89,1.07,2.59,0.23
2020,2,7,17.0,4.74,96.04,129.75,20.31,2.92,19.99,34.26,8.04,1.51,2.69,0.25
2020,2,8,15.03,4.03,96.2,40.62,17.87,2.41,17.31,37.39,8.18,1.94,2.78,0.27
2020,2,9,13.94,1.48,96.35,45.44,18.87,2.02,18.05,38.95,7.62,2.1,2.22,0.27
2020,2,10,11.11,0.07,96.33,152.06,18.66,2.76,17.81,40.51,7.06,2.26,1.65,0.28
2020,2,11,5.9,0.0,96.37,174.88,17.67,3.1,17.58,42.07,6.5,2.42,1.08,0.28
2020,2,12,5.39,0.0,96.37,202.38,17.36,2.95,17.83,41.35,6.2,2.25,0.94,0.28
2020,2,13,7.71,0.0,96.18,305.44,17.92,3.87,18.44,40.62,5.91,2.09,0.79,0.27
2020,2,14,9.05,0.0,95.89,297.69,19.77,3.89,19.87,39.9,5.62,1.92,0.65,0.27
2020,2,15,8.66,0.0,95.94,262.44,20.15,1.95,20.23,38.66,5.43,1.73,0.56,0.26
2020,2,16,8.33,0.0,96.11,193.25,20.25,1.78,20.49,37.41,5.25,1.54,0.48,0.25
2020,2,17,7.12,0.0,96.17,278.31,20.58,3.7,20.63,36.17,5.06,1.36,0.39,0.24
2020,2,18,5.08,0.0,96.09,291.69,19.8,2.01,19.59,34.95,4.89,1.18,0.3,0.23
2020,2,19,4.85,0.0,96.1,155.81,20.8,2.22,21.25,33.74,4.72,1.0,0.2,0.23
2020,2,20,12.69,0.0,96.09,185.25,22.53,2.16,21.58,32.52,4.55,0.82,0.11,0.22
2020,2,21,12.65,0.0,96.25,134.94,23.32,2.16,22.08,31.56,6.15,0.68,0.66,0.22
2020,2,22,10.76,0.0,96.36,109.0,23.13,1.29,21.98,30.61,7.76,0.54,1.2,0.22
2020,2,23,9.06,0.0,96.2,105.5,23.26,1.16,22.45,29.65,9.36,0.4,1.74,0.23
2020,2,24,11.9,2.21,95.92,188.06,23.18,2.37,22.43,33.52,8.56,0.72,1.45,0.25
2020,2,25,17.76,25.84,95.84,197.44,22.03,4.88,21.72,37.39,7.76,1.03,1.16,0.26
2020,2,26,12.76,4.17,96.0,214.62,20.94,3.05,20.16,41.26,6.96,1.35,0.86,0.28
2020,2,27,9.05,0.1,96.05,263.81,19.55,3.38,19.3,40.86,6.55,1.27,0.71,0.28
2020,2,28,8.88,0.0,95.94,115.06,20.83,2.84,20.48,40.46,6.15,1.2,0.55,0.27
2020,2,29,11.18,0.0,95.85,192.94,21.81,1.28,20.92,40.06,5.74,1.13,0.39,0.27
2020,3,1,11.71,0.0,95.86,97.81,22.3,3.38,21.58,39.58,6.61,1.07,0.65,0.27
2020,3,2,12.04,0.0,95.83,190.56,23.75,2.74,22.65,39.11,7.48,1.0,0.9,0.27
2020,3,3,12.3,0.01,95.76,216.94,24.64,3.28,24.12,38.64,8.35,0.94,1.16,0.28
2020,3,4,15.67,3.52,95.69,186.12,25.57,2.84,24.65,43.14,9.97,1.23,1.53,0.31
2020,3,5,17.03,6.43,95.64,170.81,24.35,2.2,23.47,47.65,11.59,1.52,1.91,0.35
2020,3,6,18.08,6.59,95.74,180.19,24.78,2.41,23.7,52.16,13.22,1.8,2.29,0.38
2020,3,7,18.27,1.75,95.88,206.94,25.48,4.59,24.5,54.62,12.41,1.91,2.03,0.39
2020,3,8,17.24,2.35,95.94,230.0,24.72,3.55,23.88,57.09,11.61,2.02,1.78,0.4
2020,3,9,14.33,0.0,95.83,132.88,25.01,3.61,24.1,59.56,10.8,2.13,1.52,0.41
2020,3,10,16.05,0.01,95.77,152.88,26.66,2.87,25.19,59.61,10.08,2.08,1.37,0.41
2020,3,11,17.64,0.24,95.72,180.25,27.3,4.09,26.05,59.66,9.36,2.04,1.22,0.41
2020,3,12,18.07,0.8,95.88,180.19,27.3,2.13,26.27,59.7,8.64,2.0,1.07,0.4
2020,3,13,16.87,0.42,95.9,159.88,28.37,4.21,27.12,58.85,9.02,1.94,1.21,0.4
2020,3,14,14.43,0.16,95.81,164.31,28.21,2.5,26.73,57.99,9.4,1.88,1.35,0.4
2020,3,15,15.42,0.07,95.85,195.19,27.83,1.81,25.97,57.13,9.78,1.82,1.49,0.39
2020,3,16,16.33,0.0,95.96,196.38,28.22,2.61,26.45,56.3,10.31,1.76,1.61,0.39
2020,3,17,15.31,0.0,96.05,187.69,28.01,3.2,26.39,55.47,10.83,1.71,1.74,0.39
2020,3,18,14.15,0.82,95.96,204.38,27.84,4.26,26.64,54.63,11.35,1.66,1.86,0.39
2020,3,19,16.98,22.48,95.87,191.94,25.57,3.74,24.73,58.17,12.78,1.89,2.31,0.42
2020,3,20,16.79,2.65,95.84,192.75,25.33,1.96,24.26,61.71,14.22,2.12,2.76,0.45
2020,3,21,15.91,1.95,95.78,170.44,25.97,2.08,25.42,65.25,15.65,2.35,3.21,0.48
2020,3,22,16.76,0.44,95.82,215.31,26.15,2.44,24.87,65.58,13.34,2.39,2.51,0.46
2020,3,23,13.55,1.9,95.83,168.81,26.46,2.19,25.26,65.92,11.04,2.43,1.8,0.45
2020,3,24,14.33,0.45,95.69,213.0,26.58,4.21,25.39,66.25,8.74,2.48,1.09,0.44
2020,3,25,14.74,0.0,95.64,103.94,27.55,3.88,26.52,63.67,8.66,2.32,1.08,0.43
2020,3,26,13.98,0.0,95.73,200.06,27.7,3.54,26.98,61.09,8.59,2.16,1.06,0.41
2020,3,27,15.23,0.0,95.84,238.69,29.31,3.73,28.12,58.51,8.51,2.0,1.05,0.39
2020,3,28,16.13,0.03,95.75,220.31,29.59,3.75,28.44,57.6,8.32,1.93,0.95,0.39
2020,3,29,17.33,0.79,95.66,268.06,29.8,1.88,28.11,56.69,8.14,1.87,0.86,0.38
2020,3,30,16.67,0.24,95.74,263.12,29.73,2.2,28.18,55.79,7.95,1.81,0.76,0.38
2020,3,31,14.8,0.1,95.77,156.19,29.85,2.36,28.4,53.78,7.95,1.66,0.74,0.36
2020,4,1,13.34,0.01,95.67,221.44,30.01,3.09,29.08,51.78,7.95,1.52,0.72,0.35
2020,4,2,12.79,0.0,95.54,244.75,30.62,3.25,29.9,49.77,7.95,1.37,0.71,0.34
2020,4,3,12.98,0.0,95.66,172.88,30.93,4.95,29.83,49.22,7.77,1.32,0.67,0.33
2020,4,4,14.65,0.0,95.77,216.94,30.81,1.76,29.51,48.66,7.59,1.27,0.63,0.33
2020,4,5,14.84,0.0,95.84,202.38,30.65,4.11,29.05,48.11,7.4,1.22,0.6,0.33
2020,4,6,12.96,0.04,95.8,157.19,30.15,4.08,28.95,48.07,7.97,1.23,0.71,0.33
2020,4,7,12.98,0.51,95.59,191.19,30.71,2.83,29.81,48.03,8.53,1.23,0.83,0.33
2020,4,8,16.33,2.16,95.64,239.5,30.68,2.55,29.56,48.0,9.1,1.24,0.94,0.34
2020,4,9,14.23,0.1,95.66,217.75,30.4,3.27,28.97,47.3,8.07,1.13,0.66,0.32
2020,4,10,13.37,0.12,95.78,199.56,31.2,2.77,29.5,46.6,7.04,1.03,0.38,0.32
2020,4,11,11.1,0.11,95.89,160.25,31.02,4.31,29.89,45.91,6.02,0.93,0.1,0.3
2020,4,12,9.39,0.0,95.77,258.19,30.78,3.72,30.37,44.34,6.06,0.79,0.09,0.3
2020,4,13,10.14,0.01,95.58,293.81,31.19,4.68,30.76,42.78,6.1,0.65,0.08,0.29
2020,4,14,10.73,0.56,95.62,249.81,32.06,3.09,31.79,41.22,6.14,0.52,0.07,0.28
2020,4,15,12.46,0.0,95.69,287.38,32.18,2.8,30.68,41.21,7.22,0.47,0.26,0.28
2020,4,16,11.77,0.01,95.54,284.75,32.21,3.91,31.48,41.21,8.29,0.42,0.44,0.29
2020,4,17,12.3,0.03,95.43,247.06,33.26,4.56,32.2,41.2,9.37,0.38,0.63,0.3
2020,4,18,14.65,1.56,95.52,277.12,33.02,5.14,31.87,42.8,9.69,0.41,0.66,0.31
2020,4,19,12.46,0.69,95.56,247.12,33.21,3.42,32.25,44.39,10.02,0.45,0.69,0.32
2020,4,20,13.12,0.04,95.54,236.44,34.26,3.05,32.62,45.99,10.34,0.48,0.73,0.33
2020,4,21,16.46,0.64,95.53,211.19,33.95,4.45,31.9,54.27,13.5,0.86,1.44,0.4
2020,4,22,15.73,0.77,95.47,221.94,33.06,4.86,30.94,62.54,16.66,1.23,2.15,0.47
2020,4,23,15.98,0.03,95.43,210.38,34.49,2.88,32.1,70.82,19.82,1.61,2.86,0.53
2020,4,24,19.09,5.96,95.3,210.69,33.94,5.5,32.09,76.18,18.27,1.89,2.49,0.56
2020,4,25,18.85,4.16,95.36,215.38,32.67,3.73,31.3,81.53,16.73,2.17,2.12,0.58
2020,4,26,21.16,13.69,95.55,212.25,30.48,3.95,29.44,86.88,15.19,2.44,1.76,0.6
2020,4,27,19.42,7.23,95.66,193.12,30.61,2.16,28.71,86.19,14.0,2.38,1.5,0.59
2020,4,28,17.63,1.03,95.65,197.38,30.65,2.73,28.44,85.5,12.82,2.31,1.25,0.58
2020,4,29,16.44,0.19,95.51,206.88,31.18,3.14,29.27,84.8,11.64,2.25,0.99,0.57
2020,4,30,15.84,0.82,95.54,229.19,31.17,4.78,29.7,82.27,11.68,2.1,0.99,0.55
2020,5,1,14.89,0.67,95.46,209.94,31.93,4.12,30.62,79.74,11.71,1.95,0.99,0.54
2020,5,2,18.01,7.13,95.31,195.62,31.06,2.7,29.9,77.21,11.75,1.8,0.99,0.52
2020,5,3,16.19,0.05,95.3,209.19,32.73,4.64,31.46,77.07,12.87,1.78,1.24,0.53
2020,5,4,18.57,0.5,95.42,212.44,34.21,3.56,32.44,76.94,13.99,1.77,1.48,0.53
2020,5,5,18.58,0.72,95.35,230.81,34.39,5.34,32.66,76.8,15.11,1.75,1.73,0.54
2020,5,6,18.08,2.06,95.43,247.12,33.56,3.5,31.75,77.7,14.01,1.8,1.5,0.54
2020,5,7,16.08,2.95,95.46,218.12,32.48,3.86,30.76,78.6,12.92,1.85,1.28,0.54
2020,5,8,15.38,1.16,95.46,214.94,32.82,3.59,31.62,79.5,11.82,1.9,1.05,0.54
2020,5,9,16.6,1.47,95.49,233.06,33.39,4.6,31.99,78.42,11.46,1.87,1.02,0.53
2020,5,10,16.44,0.79,95.48,226.56,34.0,4.68,32.05,77.35,11.1,1.84,0.99,0.52
2020,5,11,16.05,0.1,95.57,141.25,33.56,2.79,31.51,76.28,10.73,1.8,0.95,0.51
2020,5,12,16.24,0.58,95.5,215.88,34.22,3.86,31.5,73.61,10.2,1.7,0.84,0.49
2020,5,13,16.58,0.21,95.41,213.81,34.48,3.58,31.83,70.94,9.67,1.6,0.72,0.47
2020,5,14,16.07,0.0,95.35,134.19,35.44,3.38,32.71,68.27,9.14,1.5,0.61,0.45
2020,5,15,17.55,0.0,95.21,208.5,35.63,3.12,32.9,66.04,9.21,1.43,0.66,0.44
2020,5,16,18.45,4.18,95.16,197.19,34.3,3.6,32.2,63.81,9.28,1.35,0.71,0.43
2020,5,17,18.74,0.41,95.09,117.44,33.31,4.59,31.62,61.58,9.36,1.28,0.76,0.42
2020,5,18,17.36,0.02,94.84,93.38,33.43,6.57,31.53,59.78,8.74,1.21,0.59,0.4
2020,5,19,17.68,3.06,94.62,55.44,29.68,7.12,28.49,57.99,8.12,1.14,0.41,0.39
2020,5,20,12.27,0.46,94.47,321.69,30.82,8.92,29.9,56.2,7.5,1.07,0.23,0.37
2020,5,21,9.12,0.36,94.84,312.5,32.11,4.98,31.4,53.43,6.98,0.9,0.07,0.35
2020,5,22,7.37,0.0,95.01,234.19,34.07,3.59,33.16,50.67,6.46,0.72,-0.08,0.33
2020,5,23,14.49,0.0,95.06,213.56,36.43,2.89,34.01,47.91,5.94,0.55,-0.24,0.32
2020,5,24,15.57,0.0,95.12,221.69,36.9,3.34,34.71,45.71,6.56,0.39,-0.15,0.31
2020,5,25,15.9,0.0,95.17,232.88,37.42,4.05,35.37,43.5,7.17,0.24,-0.06,0.3
2020,5,26,16.97,0.0,95.14,240.12,37.95,5.27,35.82,41.3,7.78,0.09,0.03,0.29
2020,5,27,17.61,0.0,95.05,222.75,37.75,4.25,35.4,42.29,7.77,0.1,-0.02,0.29
2020,5,28,17.81,0.7,94.95,228.81,37.63,4.93,35.55,43.28,7.76,0.1,-0.06,0.3
2020,5,29,19.61,4.32,95.03,217.06,36.31,3.66,34.15,44.27,7.76,0.11,-0.1,0.3
2020,5,30,19.26,7.36,95.28,231.31,32.62,4.02,31.37,44.44,9.08,0.07,0.07,0.31
2020,5,31,19.26,0.17,95.36,220.0,34.94,2.39,32.33,44.62,10.4,0.02,0.23,0.32
2020,6,1,21.03,1.72,95.52,262.12,29.26,3.91,28.26,44.8,11.72,-0.02,0.4,0.33
2020,6,2,19.29,0.54,95.41,214.31,31.82,3.85,29.94,47.61,11.09,0.03,0.25,0.34
2020,6,3,19.79,2.86,95.3,187.19,31.75,2.47,29.73,50.42,10.45,0.09,0.11,0.36
2020,6,4,20.69,4.86,95.18,209.31,31.05,3.8,29.87,53.23,9.82,0.14,-0.04,0.37
2020,6,5,18.55,0.09,95.08,256.94,32.26,5.59,30.98,54.25,10.18,0.11,-0.06,0.38
2020,6,6,18.25,4.99,95.07,262.25,33.01,3.16,31.23,55.27,10.54,0.07,-0.07,0.39
2020,6,7,19.93,3.84,94.96,236.31,31.63,3.7,30.55,56.29,10.9,0.04,-0.08,0.39
2020,6,8,21.62,13.5,94.94,237.44,31.01,3.6,30.09,59.84,13.99,0.07,0.27,0.43
2020,6,9,21.51,3.23,94.96,156.75,30.83,2.38,29.61,63.38,17.08,0.11,0.61,0.47
2020,6,10,21.33,1.89,94.87,110.38,30.95,3.52,29.57,66.93,20.16,0.14,0.96,0.51
2020,6,11,23.0,9.79,94.67,114.0,28.05,3.48,27.47,74.36,20.54,0.27,0.95,0.56
2020,6,12,23.98,15.83,94.48,141.69,26.55,4.69,26.35,81.79,20.92,0.4,0.94,0.6
2020,6,13,23.47,9.86,94.65,293.19,27.47,3.34,27.08,89.22,21.3,0.53,0.93,0.65
2020,6,14,23.17,3.31,94.83,227.31,27.82,4.31,27.33,93.52,21.06,0.57,0.83,0.67
2020,6,15,23.11,2.91,94.78,215.62,27.48,3.21,27.02,97.83,20.82,0.6,0.72,0.7
2020,6,16,23.72,20.61,94.68,242.56,26.94,3.8,26.76,102.14,20.59,0.64,0.62,0.72
2020,6,17,22.4,37.07,94.76,217.0,26.9,4.05,26.65,105.54,20.98,0.65,0.62,0.74
2020,6,18,22.48,19.95,94.9,254.38,26.9,4.72,26.55,108.94,21.36,0.67,0.63,0.77
2020,6,19,22.69,6.89,94.93,279.69,27.76,4.8,27.12,112.33,21.75,0.68,0.63,0.79
2020,6,20,23.26,22.36,94.85,270.38,27.17,4.77,26.73,116.4,21.95,0.73,0.62,0.81
2020,6,21,23.44,63.98,94.67,269.5,25.51,3.55,25.5,120.47,22.16,0.77,0.6,0.84
2020,6,22,23.7,46.61,94.57,258.62,25.92,4.5,25.77,124.54,22.36,0.81,0.59,0.86
2020,6,23,23.81,2.11,94.95,233.94,27.03,3.73,26.65,124.26,21.79,0.74,0.45,0.86
2020,6,24,24.04,0.94,95.18,201.56,27.54,1.67,27.03,123.98,21.21,0.68,0.3,0.86
2020,6,25,23.94,1.54,95.14,192.56,27.89,1.98,27.45,123.69,20.64,0.62,0.16,0.85
2020,6,26,23.24,7.38,95.13,192.75,26.01,2.72,26.01,125.5,21.91,0.62,0.33,0.87
2020,6,27,23.76,6.13,95.12,201.5,26.4,3.38,26.29,127.3,23.18,0.62,0.51,0.89
2020,6,28,23.63,5.01,95.09,214.0,25.64,2.07,25.6,129.1,24.45,0.62,0.68,0.9
2020,6,29,22.88,22.18,95.07,214.31,25.4,1.62,25.5,131.3,24.57,0.64,0.68,0.92
2020,6,30,23.31,9.85,95.04,206.06,26.31,2.95,26.16,133.5,24.7,0.65,0.68,0.93
2020,7,1,23.47,1.49,94.94,231.06,27.51,2.31,26.9,135.7,24.82,0.67,0.67,0.94
2020,7,2,24.1,0.14,94.78,242.69,27.78,3.38,27.38,137.58,24.88,0.69,0.66,0.96
2020,7,3,24.48,0.3,94.73,148.62,28.23,1.55,27.69,139.46,24.93,0.71,0.64,0.97
2020,7,4,24.26,15.45,94.62,124.56,27.63,2.54,27.19,141.35,24.98,0.74,0.63,0.98
2020,7,5,24.05,37.37,94.56,251.12,26.0,4.25,25.81,141.5,24.8,0.71,0.56,0.98
2020,7,6,23.27,16.72,94.59,258.69,24.89,5.28,24.95,141.66,24.61,0.68,0.5,0.98
2020,7,7,22.79,0.43,94.99,241.0,26.47,4.38,26.12,141.81,24.42,0.66,0.44,0.98
2020,7,8,23.36,0.66,95.13,222.75,27.0,2.36,26.55,141.89,24.47,0.64,0.42,0.98
2020,7,9,23.53,3.5,95.02,236.25,25.56,3.2,25.62,141.97,24.53,0.61,0.41,0.98
2020,7,10,23.42,15.12,95.0,236.56,25.46,2.7,25.55,142.05,24.58,0.59,0.4,0.98
2020,7,11,23.73,3.98,94.98,260.81,26.32,3.65,26.15,141.8,24.5,0.55,0.36,0.98
2020,7,12,23.71,5.15,95.03,263.31,26.2,2.41,26.0,141.55,24.42,0.52,0.31,0.98
2020,7,13,22.83,5.72,94.97,241.81,24.94,2.03,24.84,141.3,24.34,0.48,0.27,0.97
2020,7,14,23.76,29.1,94.88,257.62,25.59,2.4,25.44,141.83,24.62,0.49,0.35,0.98
2020,7,15,23.48,6.29,94.75,174.31,25.87,5.12,25.69,142.36,24.91,0.49,0.44,0.98
2020,7,16,23.19,0.28,94.72,209.81,26.82,2.55,26.18,142.89,25.19,0.5,0.52,0.99
2020,7,17,23.34,0.25,94.88,219.69,27.05,3.64,26.48,143.07,25.09,0.49,0.46,0.99
2020,7,18,23.17,0.21,95.07,213.88,26.94,2.03,26.41,143.24,24.99,0.48,0.4,0.99
2020,7,19,23.91,0.71,95.1,227.19,26.65,3.53,26.39,143.42,24.89,0.47,0.34,0.99
2020,7,20,23.94,0.48,95.0,213.81,26.45,3.02,26.37,143.52,24.84,0.46,0.28,0.99
2020,7,21,23.62,0.26,95.21,225.5,26.28,2.46,26.24,143.61,24.79,0.46,0.22,0.99
2020,7,22,23.51,9.36,95.27,238.75,25.55,2.43,25.54,143.71,24.74,0.45,0.17,0.99
2020,7,23,22.72,3.05,95.15,217.06,25.74,2.24,25.44,143.13,24.44,0.31,-0.08,0.99
2020,7,24,22.56,0.66,95.24,205.25,25.19,2.3,24.93,142.54,24.13,0.17,-0.33,0.98
2020,7,25,22.46,0.2,95.34,229.5,26.65,2.29,26.4,141.96,23.83,0.03,-0.57,0.98
2020,7,26,22.76,0.67,95.39,277.0,27.19,1.59,26.8,142.48,24.28,0.09,-0.26,0.98
2020,7,27,23.44,1.46,95.23,286.06,26.58,3.44,26.52,142.99,24.72,0.15,0.05,0.99
2020,7,28,23.53,2.93,95.12,194.5,26.83,1.41,26.57,143.5,25.17,0.21,0.37,0.99
2020,7,29,23.34,2.3,95.08,169.44,27.42,2.01,26.83,143.74,25.2,0.28,0.4,0.99
2020,7,30,22.9,0.33,95.17,185.88,27.4,2.7,26.94,143.98,25.24,0.35,0.43,1.0
2020,7,31,23.15,1.18,95.09,186.19,27.55,2.12,27.18,144.21,25.27,0.42,0.46,1.0
2020,8,1,23.65,2.55,94.99,200.44,27.23,1.87,27.26,144.3,25.28,0.45,0.47,1.0
2020,8,2,24.14,4.73,94.84,294.12,26.52,2.13,26.52,144.38,25.3,0.48,0.48,1.0
2020,8,3,23.85,8.15,94.54,283.31,25.65,2.77,25.65,144.46,25.31,0.5,0.49,1.0
2020,8,4,23.08,15.74,94.28,278.0,24.33,3.73,24.42,144.43,25.26,0.49,0.43,1.0
2020,8,5,23.35,23.66,94.09,262.62,24.44,4.16,24.56,144.4,25.21,0.47,0.38,1.0
2020,8,6,23.27,3.64,94.64,196.94,26.07,2.54,25.87,144.37,25.16,0.46,0.33,1.0
2020,8,7,23.63,0.68,94.95,236.25,26.85,3.27,26.6,144.06,24.75,0.34,0.01,0.99
2020,8,8,24.05,10.94,94.85,260.94,26.35,2.39,26.06,143.74,24.35,0.23,-0.31,0.99
2020,8,9,23.76,7.08,94.68,306.69,26.1,4.04,25.94,143.43,23.95,0.12,-0.63,0.98
2020,8,10,23.87,3.33,94.69,208.88,27.25,2.84,26.91,143.37,24.36,0.1,-0.3,0.99
2020,8,11,23.7,1.95,94.84,258.06,25.97,3.79,25.84,143.3,24.77,0.09,0.04,0.99
2020,8,12,24.09,3.06,94.88,279.31,25.65,3.77,25.7,143.23,25.18,0.08,0.37,0.99
2020,8,13,23.88,8.64,94.69,293.5,26.01,2.55,25.8,143.55,25.08,0.17,0.3,0.99
2020,8,14,23.49,6.25,94.48,268.12,25.13,4.41,25.11,143.87,24.99,0.27,0.22,0.99
2020,8,15,23.32,15.78,94.46,272.44,24.55,2.23,24.61,144.18,24.89,0.36,0.15,0.99
2020,8,16,22.99,12.94,94.55,264.62,24.73,4.8,24.76,144.09,25.0,0.32,0.23,0.99
2020,8,17,22.94,2.75,94.63,237.44,24.9,5.5,24.77,143.99,25.11,0.27,0.31,0.99
2020,8,18,23.19,2.95,94.7,253.19,25.61,4.66,25.47,143.89,25.22,0.22,0.38,0.99
2020,8,19,23.58,41.72,94.55,280.12,24.4,5.04,24.54,143.81,25.08,0.17,0.26,0.99
2020,8,20,23.86,19.52,94.41,229.44,24.83,4.2,24.97,143.72,24.93,0.12,0.15,0.99
2020,8,21,23.7,1.08,94.88,220.56,25.85,4.42,25.89,143.63,24.79,0.07,0.02,0.99
2020,8,22,23.37,1.75,95.14,215.31,25.92,3.98,25.87,143.76,24.89,0.12,0.11,0.99
2020,8,23,23.26,4.16,95.19,247.69,25.2,2.66,25.08,143.88,25.0,0.17,0.2,0.99
2020,8,24,23.19,2.46,95.2,230.38,25.44,2.12,25.26,144.0,25.1,0.22,0.28,0.99
2020,8,25,23.3,19.76,95.3,272.19,24.51,2.52,24.58,143.74,24.59,0.08,-0.16,0.99
2020,8,26,23.17,44.38,95.11,283.56,23.95,2.67,24.05,143.49,24.09,-0.06,-0.6,0.99
2020,8,27,22.46,41.55,94.87,252.31,23.44,3.3,23.65,143.22,23.58,-0.2,-1.05,0.98
2020,8,28,21.83,3.6,94.94,233.69,23.59,3.81,23.73,142.21,23.61,-0.67,-0.95,0.98
2020,8,29,22.78,1.8,95.1,215.44,25.08,3.39,25.12,141.19,23.64,-1.14,-0.86,0.97
2020,8,30,23.4,1.61,95.24,265.5,25.87,2.09,25.9,140.17,23.66,-1.6,-0.77,0.96
2020,8,31,23.38,3.65,95.34,298.88,25.69,1.9,25.67,141.09,24.15,-1.1,-0.39,0.97
2020,9,1,23.51,7.62,95.35,267.5,25.37,3.23,25.56,142.02,24.64,-0.6,-0.0,0.98
2020,9,2,21.83,4.22,95.42,140.44,24.55,1.33,24.46,142.94,25.13,-0.09,0.38,0.99
2020,9,3,22.77,11.41,95.48,159.31,25.9,1.6,25.55,143.2,25.16,0.03,0.4,0.99
2020,9,4,22.71,1.49,95.44,172.19,26.34,1.59,26.08,143.46,25.2,0.16,0.42,0.99
2020,9,5,23.44,0.35,95.31,218.31,26.82,2.05,26.56,143.72,25.23,0.29,0.44,0.99
2020,9,6,24.06,1.63,95.22,197.56,26.4,1.29,26.3,143.91,25.24,0.36,0.45,0.99
2020,9,7,24.19,4.24,95.27,236.62,25.25,1.54,25.3,144.1,25.25,0.43,0.47,1.0
2020,9,8,23.49,2.12,95.34,197.25,26.48,1.88,26.36,144.28,25.26,0.5,0.49,1.0
2020,9,9,23.51,2.46,95.28,225.69,27.03,1.28,26.67,144.09,24.96,0.44,0.3,0.99
2020,9,10,23.71,3.19,95.04,204.19,25.38,0.97,25.45,143.9,24.66,0.37,0.11,0.99
2020,9,11,23.44,2.97,95.03,168.81,26.27,1.48,26.02,143.71,24.36,0.3,-0.08,0.99
2020,9,12,23.2,1.17,95.22,127.38,26.44,2.59,26.26,142.87,24.13,0.06,-0.2,0.98
2020,9,13,23.58,0.96,95.23,115.5,25.97,2.94,25.74,142.02,23.91,-0.19,-0.31,0.98
2020,9,14,23.87,3.98,95.11,95.75,25.48,3.09,25.5,141.18,23.68,-0.43,-0.43,0.97
2020,9,15,23.87,4.15,95.11,113.75,26.34,1.77,26.06,140.86,24.03,-0.44,-0.2,0.97
2020,9,16,24.33,3.02,95.14,142.62,26.09,2.95,26.09,140.55,24.37,-0.44,0.02,0.97
2020,9,17,23.36,0.37,95.14,181.06,26.65,2.31,26.62,140.24,24.72,-0.44,0.25,0.97
2020,9,18,23.73,7.04,95.03,154.81,26.42,0.78,26.23,141.38,24.86,-0.17,0.34,0.98
2020,9,19,23.77,6.36,94.81,145.25,26.74,1.48,26.79,142.53,25.0,0.11,0.42,0.98
2020,9,20,23.88,18.24,94.64,128.31,25.93,1.83,26.01,143.67,25.14,0.39,0.5,0.99
2020,9,21,23.79,38.8,94.51,245.5,25.3,2.45,25.24,143.34,24.81,0.33,0.35,0.99
2020,9,22,23.66,3.13,94.74,212.56,25.17,2.91,25.22,143.01,24.47,0.28,0.19,0.98
2020,9,23,23.94,0.17,95.03,196.38,26.27,3.42,26.15,142.68,24.13,0.23,0.04,0.98
2020,9,24,23.77,0.12,95.27,212.56,25.88,3.71,25.87,142.17,23.67,0.16,-0.14,0.98
2020,9,25,23.51,0.65,95.16,229.19,24.63,4.79,24.86,141.66,23.2,0.1,-0.32,0.97
2020,9,26,22.99,2.99,95.11,273.19,23.76,4.95,24.1,141.15,22.74,0.03,-0.5,0.96
2020,9,27,22.22,1.2,95.27,295.12,24.69,2.79,24.76,140.94,23.35,0.04,-0.22,0.97
2020,9,28,22.1,1.53,95.31,221.38,24.47,3.58,24.75,140.72,23.95,0.05,0.07,0.97
2020,9,29,22.7,6.45,95.2,226.62,24.74,2.66,24.87,140.51,24.56,0.06,0.35,0.97
2020,9,30,23.03,23.32,95.06,230.62,23.94,3.12,24.08,141.83,24.8,0.22,0.46,0.98
2020,10,1,21.28,22.5,95.08,339.44,22.61,4.05,22.65,143.16,25.04,0.39,0.56,0.99
2020,10,2,21.05,3.4,95.1,337.06,22.33,2.04,22.27,144.49,25.28,0.55,0.66,1.0
2020,10,3,23.08,3.33,95.13,169.25,23.98,2.16,24.12,144.47,25.28,0.56,0.68,1.0
